model,scenario_id,category,group,n_user_turns,n_tokens,bos_first,final_token_id,final_token,act_norm,s1_pain_vector_proj,s2_pain_vector_proj,fear_vector_proj,negemotion_vector_proj,negworld_vector_proj,bodysens_vector_proj,arousal_vector_proj,random_vector_proj,numb_vector_proj,sadness_vector_proj,s1_pain_vector_z,s2_pain_vector_z,fear_vector_z,negemotion_vector_z,negworld_vector_z,bodysens_vector_z,arousal_vector_z,random_vector_z,numb_vector_z,sadness_vector_z,pain_axis_z
Qwen_2.5_7B_base,passive_06,passive_aggressive,harm_to_model,1,20,False,5669,]:,51.227256774902344,-2.106490135192871,-2.2968626022338867,-0.9025919437408447,-0.8752884864807129,3.505855083465576,1.2957476377487183,-2.378588914871216,3.2155590057373047,-2.537952423095703,-0.26979994773864746,-0.7237701909087876,0.17466533363063363,-0.5184726359471276,-0.4225778069555421,-1.2108216269322307,-0.18993748159605095,-0.7757631978925862,-0.5067295180555005,-0.583322250730531,-2.138743118422365,-0.274552428639077
Qwen_2.5_7B_base,passive_07,passive_aggressive,harm_to_model,1,24,False,5669,]:,47.65928268432617,-1.544306755065918,-2.130290985107422,-0.336916446685791,0.23198437690734863,3.7537381649017334,1.7725718021392822,-1.0518362522125244,2.9806201457977295,-1.382429599761963,0.41967296600341797,0.5698913763859536,0.39719629765257913,0.44115357990618814,0.7885947733822434,-0.7464642667796636,0.9668330959444219,0.8502779039017289,-0.7741602119965421,0.9795992767845203,-0.23358276191112656,0.48354383701926634
Qwen_2.5_7B_base,passive_08,passive_aggressive,harm_to_model,1,27,False,5669,]:,47.89019775390625,-1.016445517539978,-1.8109970092773438,-0.20187649130821228,0.2940572500228882,3.615151882171631,1.646378517150879,-1.188366174697876,3.1337673664093018,-1.5392813682556152,0.05862915515899658,1.7845729553713399,0.8237563411558022,0.6702387745851695,0.8564921854711546,-1.006076822945511,0.6606894688815197,0.6829496053919681,-0.5998328678788927,0.7674468202019016,-1.2312236288326373,1.304164648263571
Qwen_2.5_7B_base,passive_09,passive_aggressive,harm_to_model,1,21,False,5669,]:,51.494869232177734,-2.2352612018585205,-2.7019407749176025,-0.41310787200927734,-0.13027167320251465,4.401557922363281,1.750869631767273,-1.8455086946487427,4.071052551269531,-2.199112892150879,0.11332237720489502,-1.0200901921996135,-0.36649790790238984,0.31190051954863157,0.39234682993312386,0.46709121545278304,0.9141838511495461,-0.12243091295991652,0.4670780189462862,-0.12501923274348256,-1.0800946195055303,-0.6932940500510016
Qwen_2.5_7B_base,passive_10,passive_aggressive,harm_to_model,1,21,False,5669,]:,48.560791015625,-1.5970734357833862,-2.049109935760498,-0.3579879105091095,-0.3026268482208252,4.000816345214844,2.1231789588928223,-0.922793984413147,3.277400255203247,-1.7309058904647827,0.6336201429367065,0.44846795959535735,0.5056499314896603,0.4054074159013273,0.2038188988658406,-0.2836147213537669,1.8174024955174979,1.0084294849884858,-0.43633567915157634,0.5082618998240949,0.357598808469292,0.4770589455425088
Qwen_2.5_7B_base,passive_11,passive_aggressive,harm_to_model,1,28,False,5669,]:,48.018775939941406,-1.5637928247451782,-2.008591651916504,-0.23448191583156586,0.1523115634918213,4.1056413650512695,1.9302990436553955,-1.2183200120925903,3.220320701599121,-1.7207989692687988,0.3884103298187256,0.5250512399948817,0.5597802384402931,0.6149261080218668,0.701445950180716,-0.08724686434969858,1.3494777811097751,0.6462387909869182,-0.5013092839188861,0.521932183435221,-0.31996807729045046,0.5424157392175875
Qwen_2.5_7B_base,passive_12,passive_aggressive,harm_to_model,1,31,False,5669,]:,49.336387634277344,-2.117126941680908,-2.530630588531494,-0.9461798071861267,-0.5118454694747925,4.068301200866699,1.6354533433914185,-1.5598559379577637,3.7419207096099854,-2.1388626098632812,0.8987656831741333,-0.7482469510528131,-0.1376364633122413,-0.5924161895797081,-0.025031518892544725,-0.15719589018862518,0.6341851083577325,0.22765930075753785,0.09242753823933303,-0.043526715828524284,1.090252349889017,-0.44294170718252723
Qwen_2.5_7B_base,passive_13,passive_aggressive,harm_to_model,1,28,False,5669,]:,48.1863899230957,-1.1219381093978882,-1.9413830041885376,-0.18418771028518677,-0.2962907552719116,3.485995292663574,1.5010911226272583,-1.7742788791656494,3.364210605621338,-1.8075892925262451,0.3403559923171997,1.5418199382151403,0.6495674748706194,0.7002464699592045,0.21074953204573654,-1.248024811500416,0.30822372611186694,-0.03513309859816745,-0.3375195349873203,0.4045424946641188,-0.4527524360978627,1.0956937065428798
Qwen_2.5_7B_base,passive_14,passive_aggressive,harm_to_model,1,23,False,5669,]:,48.568641662597656,-1.889749526977539,-2.190135955810547,-0.44594985246658325,-0.017754316329956055,3.899003505706787,1.993161678314209,-1.0472356081008911,2.967135429382324,-1.7774569988250732,0.5816092491149902,-0.22502013028454074,0.317246548396554,0.25618655351784597,0.5154221277771779,-0.474339885450029,1.5019818940104561,0.8559163598331101,-0.7895098526200536,0.44529842743150283,0.21388164273169952,0.04611320905600662
Qwen_2.5_7B_base,passive_15,passive_aggressive,harm_to_model,1,28,False,5669,]:,49.36385726928711,-1.5982149839401245,-2.3726797103881836,-0.21457013487815857,0.1086190938949585,4.139767646789551,1.4406723976135254,-1.3784937858581543,3.3416616916656494,-1.6008611917495728,0.4127626419067383,0.44584109969555924,0.07337764453938551,0.6487049566845634,0.6536536463207268,-0.02331837835541579,0.16164851317624937,0.44993306882586764,-0.36318694355624564,0.6841560103141199,-0.25267745766673627,0.25960937211747237
Qwen_2.5_7B_base,passive_16,passive_aggressive,harm_to_model,1,22,False,5669,]:,48.87896728515625,-1.7558577060699463,-2.6345863342285156,-0.6399781107902527,-0.07507753372192383,4.098380088806152,1.7686541080474854,-0.9585834741592407,3.2270748615264893,-1.7000834941864014,0.43031132221221924,0.08308343343900537,-0.27651589970514756,-0.07296788975059088,0.4527200500711869,-0.10084935407584629,0.9573288098875543,0.9645666136506008,-0.4936210297202005,0.5499512422588039,-0.20418672023422954,-0.0967162331330711
Qwen_2.5_7B_base,passive_17,passive_aggressive,harm_to_model,1,23,False,5669,]:,49.368804931640625,-1.684063196182251,-2.6195735931396484,-0.7567322850227356,-0.4069478511810303,3.4719674587249756,1.3705211877822876,-1.5279453992843628,3.0399582386016846,-1.8903213739395142,0.3526700735092163,0.24829251194911697,-0.25645966320609814,-0.27103262295379,0.0897090506825065,-1.2743030387140144,-0.008537609029535643,0.26676820848670596,-0.706615714080016,0.29264184809456134,-0.4187260097563817,-0.004083575628490585
Qwen_2.5_7B_base,passive_18,passive_aggressive,harm_to_model,1,29,False,5669,]:,48.18505096435547,-1.8562904596328735,-2.1780614852905273,-0.6016657948493958,-0.18522977828979492,3.639061450958252,1.7336540222167969,-1.3510031700134277,3.3105316162109375,-1.6642885208129883,0.5583667755126953,-0.14802619728789884,0.3333774091711992,-0.007973908292484613,0.3322317922130058,-0.9612872222199728,0.8724189573173123,0.4836250089555275,-0.3986222805772552,0.5983663261779012,0.14965774297903017,0.09267560594165017
Qwen_2.5_7B_base,passive_19,passive_aggressive,harm_to_model,3,50,False,5669,]:,43.9230842590332,-0.9051526784896851,-0.24515771865844727,0.45222312211990356,1.285158634185791,3.0900816917419434,1.8050053119659424,0.3479401171207428,1.3401830196380615,-0.44092416763305664,1.0980782508850098,2.040673142043473,2.9156356952495623,1.7798698971862783,1.94059246510768,-1.9896865397124528,1.0455164612092733,2.565815376647574,-2.6414683241086028,2.2530480381869835,1.640995381252363,2.4781544186465174
Qwen_2.5_7B_base,passive_20,passive_aggressive,harm_to_model,2,52,False,5669,]:,44.87125778198242,-1.3380836248397827,-0.7924594879150391,0.521384596824646,1.5543732643127441,3.924333095550537,1.6925019025802612,0.0167960524559021,1.4913915395736694,-0.5839176774024963,0.9796357154846191,1.0444392682153496,2.1844691710564343,1.897197171567561,2.235068550467382,-0.4268901708287415,0.7725843332482641,2.159971940327459,-2.469347801234789,2.059639798902866,1.3137134554914325,1.614454219635892
Qwen_2.5_7B_base,tedious_01,tedious_demand,harm_to_model,1,23,False,5669,]:,50.26204299926758,-2.028390884399414,-2.757997989654541,-1.088949203491211,-0.9330835342407227,3.795462131500244,1.1317905187606812,-2.1956825256347656,3.674922466278076,-2.2591257095336914,0.37883472442626953,-0.5440530332027148,-0.44138741339554505,-0.8346138032807952,-0.48579598870710194,-0.6683030995369191,-0.5876957862031003,-0.551596844170508,0.016163497834559303,-0.206190562569598,-0.34642751234539637,-0.4927202232991299
Qwen_2.5_7B_base,tedious_02,tedious_demand,harm_to_model,1,24,False,5669,]:,49.523860931396484,-1.2925206422805786,-2.1305675506591797,-0.6650001406669617,-0.7098774909973145,3.3592336177825928,1.4905989170074463,-1.8564726114273071,2.98244047164917,-1.942452311515808,0.503423810005188,1.1492859810705969,0.396826820547718,-0.11541589389530271,-0.2416456547822646,-1.4854864259648575,0.28276974189524084,-0.13586806656085437,-0.7720881367094876,0.22213128530665444,-0.0021613606692194986,0.7730564008091574
Qwen_2.5_7B_base,tedious_03,tedious_demand,harm_to_model,1,16,False,5669,]:,50.40156936645508,-1.9281915426254272,-2.595127582550049,-0.852513313293457,-0.6526340246200562,4.021779537200928,1.1631474494934082,-1.879725456237793,3.0668065547943115,-2.4844706058502197,0.33079278469085693,-0.31348051522474596,-0.2238010722838276,-0.4335179810583615,-0.17903081143870045,-0.2443445443225986,-0.5116241908804219,-0.16436628062867217,-0.6760542997938082,-0.5109845332785844,-0.4791776134872245,-0.2686407937542868
Qwen_2.5_7B_base,tedious_04,tedious_demand,harm_to_model,1,25,False,5669,]:,48.304256439208984,-1.3727198839187622,-2.3388071060180664,-0.6163941621780396,-0.13584411144256592,4.308075904846191,1.2178318500518799,-1.4607999324798584,3.5378165245056152,-1.8870279788970947,0.5628026723861694,0.964736454526299,0.11862967147200124,-0.032959483023695765,0.3862515081518923,0.29197211242859394,-0.37896039080366206,0.3490603281079326,-0.1399040729414274,0.29709638409027483,0.1619150698449216,0.5416830629991501
Qwen_2.5_7B_base,tedious_05,tedious_demand,harm_to_model,1,30,False,5669,]:,49.2482795715332,-1.8712470531463623,-2.950540542602539,-0.9725174307823181,-0.4924386739730835,3.926198959350586,0.5868796110153198,-2.3805477619171143,3.5422182083129883,-2.168163299560547,0.24180662631988525,-0.18244338372567803,-0.6986141886524266,-0.637096000173877,-0.003803708331043677,-0.42339486334920273,-1.9096441112556863,-0.7781639210253941,-0.1348936402040864,-0.0831578488309647,-0.7250653022239409,-0.44052878618905233
Qwen_2.5_7B_base,tedious_06,tedious_demand,harm_to_model,1,33,False,5669,]:,51.03643035888672,-1.885791540145874,-3.2354958057403564,-1.7525663375854492,-1.9410068988800049,3.5449295043945312,0.8950465321540833,-2.644014835357666,4.212025165557861,-2.4580914974212646,0.23870837688446045,-0.21591225618334006,-1.0792995088954447,-1.960390688582755,-1.5882967206383098,-1.137623832040638,-1.1620342920256204,-1.1010638121967504,0.627547019585462,-0.4753050333953009,-0.7336264246136783,-0.6476058825393923
Qwen_2.5_7B_base,tedious_07,tedious_demand,harm_to_model,1,32,False,5669,]:,50.32753372192383,-1.6286089420318604,-2.4301633834838867,-1.0256586074829102,-0.7269920110702515,3.606416702270508,1.1503461599349976,-2.2340457439422607,3.6222901344299316,-2.2679760456085205,0.1294769048690796,0.37590040622936943,-0.0034175346765147573,-0.7272460359605931,-0.260366096801006,-1.0224403644015985,-0.5426799892682238,-0.5986140249313071,-0.043747838389276164,-0.21816123116893069,-1.03545622244809,0.18624143577642735
Qwen_2.5_7B_base,tedious_08,tedious_demand,harm_to_model,1,16,False,5669,]:,49.16608810424805,-1.2793171405792236,-2.0680322647094727,-0.7675958871841431,-0.6531527638435364,3.2869112491607666,1.331819772720337,-2.0086677074432373,3.080566167831421,-2.24981689453125,0.45016181468963623,1.179669061233686,0.48037069019275463,-0.2894619123378284,-0.1795982259799568,-1.620967330827909,-0.10242684870358977,-0.32239528341038864,-0.6603917445919111,-0.19359977070536089,-0.14933558602513802,0.8300198757132203
Qwen_2.5_7B_base,tedious_09,tedious_demand,harm_to_model,1,29,False,5669,]:,49.838226318359375,-1.5755059719085693,-2.968255043029785,-0.9420573711395264,-0.9308092594146729,4.370408058166504,0.8974340558052063,-2.03480863571167,4.139889240264893,-2.0501599311828613,0.45858561992645264,0.49809767136764005,-0.7222798342482748,-0.5854227848377817,-0.48330830983358963,0.4087384282285695,-1.1562421839089292,-0.3544330738741739,0.5454347604039056,0.07644956093415267,-0.12605881986321413,-0.11209108144031737
Qwen_2.5_7B_base,tedious_10,tedious_demand,harm_to_model,1,29,False,5669,]:,48.13984298706055,-1.0322422981262207,-2.1617166996002197,-0.36546772718429565,-0.13666749000549316,4.190582275390625,1.6003788709640503,-1.4135702848434448,3.5479750633239746,-1.6754502058029175,0.7359904050827026,1.7482223824910192,0.355213187553748,0.39271846577240405,0.3853508687777782,0.07187225207252324,0.5490947946598285,0.40694402447540495,-0.12834061729888457,0.5832694043327984,0.6404696236079083,1.0517177850223836
Qwen_2.5_7B_base,tedious_11,tedious_demand,harm_to_model,1,22,False,5669,]:,50.05699920654297,-2.117276668548584,-2.982210636138916,-0.8548893928527832,-0.3827892541885376,3.9986963272094727,0.775539755821228,-2.1142196655273438,3.6736040115356445,-2.2673983573913574,0.2893131971359253,-0.7485914932451843,-0.740923776365467,-0.4375488225000594,0.11613454273981821,-0.28758613383882425,-1.4519565170354332,-0.4517576182676583,0.014662701981591272,-0.2173798694056112,-0.5937945393142141,-0.7447576348053256
Qwen_2.5_7B_base,tedious_12,tedious_demand,harm_to_model,1,27,False,5669,]:,49.809852600097656,-1.5809354782104492,-2.6005139350891113,-1.0094279050827026,-0.618075966835022,3.995126247406006,1.117775559425354,-1.804807424545288,4.01255989074707,-1.973921298980713,0.74169921875,0.4856036278216703,-0.2309969574157442,-0.6997118620286495,-0.14123003675802165,-0.29427393529532986,-0.6216959351369395,-0.07254826343063144,0.4004958758389147,0.17956738525654206,0.6562442904075286,0.12730333520296305
Qwen_2.5_7B_base,tedious_13,tedious_demand,harm_to_model,1,32,False,5669,]:,50.15167236328125,-1.5716912746429443,-3.23441219329834,-1.2223774194717407,-0.8507516384124756,3.8535711765289307,0.4097185432910919,-2.4374938011169434,3.796215534210205,-2.0410852432250977,0.24624979496002197,0.5068758163962053,-1.0778518593768291,-1.0609648024950906,-0.3957385710537155,-0.5594478981485294,-2.3394350613241923,-0.8479558294416601,0.15423128847451498,0.08872368038750254,-0.7127878819195819,-0.28548802149031194
Qwen_2.5_7B_base,tedious_14,tedious_demand,harm_to_model,1,22,False,5669,]:,50.71348190307617,-1.3941974639892578,-2.9530928134918213,-1.2175192832946777,-1.0250831842422485,4.179071426391602,1.6542704105377197,-2.013345241546631,4.454588890075684,-2.0141489505767822,1.0025535821914673,0.9153135777962518,-0.702023889003753,-1.0527233374502625,-0.586428323488226,0.05030907227286436,0.679835122044152,-0.3281279741531538,0.9036570900497894,0.1251568090123782,1.3770403973269314,0.10664484439624938
Qwen_2.5_7B_base,tedious_15,tedious_demand,harm_to_model,1,29,False,5669,]:,50.163963317871094,-1.3581867218017578,-2.195369243621826,-0.5361994504928589,-0.5023959875106812,4.560479164123535,1.3069806098937988,-1.4950716495513916,4.205961227416992,-2.1393651962280273,0.37176990509033203,0.9981792668659074,0.3102551497312933,0.1030848535377089,-0.014695355303825928,0.7647970849635498,-0.162686405316457,0.3070576081166219,0.6206444442284296,-0.044206497337842286,-0.3659491113182858,0.6542172082986004
Qwen_2.5_7B_base,tedious_16,tedious_demand,harm_to_model,3,31,False,5669,]:,45.23389434814453,-0.5965526700019836,0.03264451026916504,0.015278041362762451,0.7038800716400146,2.3192665576934814,1.6529842615127563,0.19598284363746643,1.4183571338653564,-1.8190116882324219,1.5038005113601685,2.750804363918472,3.2867649360959903,1.0386252143855867,1.3047702754990573,-3.433648260450451,0.6767149375788543,2.3795796302611576,-2.5524827998687702,0.38909294422298224,2.762092310522841,3.0187846500072313
Qwen_2.5_7B_base,tedious_17,tedious_demand,harm_to_model,3,37,False,5669,]:,44.19351577758789,-0.8272871971130371,-0.6173874139785767,-0.07070398330688477,0.7379608154296875,2.383211612701416,1.7166473865509033,-0.017935961484909058,1.5499622821807861,-1.596924066543579,1.3292193412780762,2.2198523640495136,2.4183563005595587,0.8927631337497877,1.3420489479567808,-3.3138605090385305,0.8311610320055779,2.1174050898470687,-2.4026767773603566,0.6894812342012748,2.279687392788572,2.319104332304536
Qwen_2.5_7B_base,tedious_18,tedious_demand,harm_to_model,1,35,False,5669,]:,50.42030715942383,-1.8514946699142456,-2.4840140342712402,-0.9833073616027832,-0.5312156677246094,3.685871124267578,1.0601187944412231,-1.9715359210968018,3.239577293395996,-2.443432331085205,0.08695054054260254,-0.1369904230847995,-0.07535918619941993,-0.6554003116324203,-0.04621929813974824,-0.8735990419634229,-0.7615706611065285,-0.2768873206365604,-0.4793895227158984,-0.45547753524519796,-1.152965615212528,-0.10617480464210971
Qwen_2.5_7B_base,tedious_19,tedious_demand,harm_to_model,3,41,False,5669,]:,46.43122100830078,-1.066443681716919,-0.5600817203521729,-0.07052835822105408,1.3577191829681396,2.657698392868042,1.176452398300171,-0.03202316164970398,1.0822081565856934,-1.4837411642074585,1.2217918634414673,1.669520277335225,2.494913708517891,0.8930610685859296,2.0199616522387864,-2.7996666564508943,-0.4793465202740748,2.1001401035976666,-2.935120879770037,0.8425686428059815,1.9828424146972883,2.0822169929265577
Qwen_2.5_7B_base,tedious_20,tedious_demand,harm_to_model,3,62,False,5669,]:,42.029296875,-0.7848411798477173,-0.839330792427063,-0.30360147356987,0.771382212638855,2.8154263496398926,0.9673547148704529,-0.327972948551178,1.459578275680542,-0.6381528377532959,0.8129698634147644,2.317526509465327,2.1218515609379716,0.49766994264228664,1.3786064047813456,-2.5041961580026233,-0.9866153755186864,1.737430058904987,-2.5055608110436247,1.986283134760185,0.8531802455291898,2.2196890352016494
Qwen_2.5_7B_base,loyalty_01,loyalty_pressure,harm_to_model,1,23,False,5669,]:,49.51959228515625,-1.8419196605682373,-2.1351125240325928,-0.5507917404174805,-0.3126349449157715,3.8927273750305176,1.5045862197875977,-1.655120611190796,3.5850963592529297,-2.4530129432678223,9.632110595703125e-05,-0.11495700474606868,0.3907549739529178,0.07833012395528854,0.192871703554652,-0.4860969099953111,0.31670279630725706,0.11090485316102723,-0.08608547937566285,-0.46843595088582146,-1.392962303071289,0.13789898460342456
Qwen_2.5_7B_base,loyalty_02,loyalty_pressure,harm_to_model,1,19,False,5669,]:,49.49823760986328,-1.7940778732299805,-2.1661317348480225,-0.9569480419158936,-0.8267713785171509,3.8780431747436523,1.445670485496521,-1.7516158819198608,3.3067898750305176,-2.7449159622192383,0.19061541557312012,-0.0048664475043823496,0.34931493149528337,-0.6106836952414226,-0.3695081501566289,-0.5136047029501783,0.17377382359209306,-0.0073577897190749385,-0.4028815012131467,-0.863254212414902,-0.8665175092254105,0.1722242419954505
Qwen_2.5_7B_base,loyalty_03,loyalty_pressure,harm_to_model,1,21,False,5669,]:,48.327964782714844,-1.4332966804504395,-1.6593390703201294,-0.16097350418567657,-0.2631702423095703,3.7261412143707275,1.6934164762496948,-1.4755266904830933,3.289823055267334,-1.9365004301071167,0.05771899223327637,0.825340883057844,1.0263634115554827,0.7396276361389088,0.24697787148500192,-0.7981614097334854,0.7748030796768269,0.33101151276849167,-0.4221948169600937,0.23018160105552277,-1.2337386026473984,0.9258521473066634
Qwen_2.5_7B_base,loyalty_04,loyalty_pressure,harm_to_model,1,20,False,5669,]:,47.644676208496094,-1.4102766513824463,-1.9946197271347046,-0.7774521708488464,-0.8366729021072388,3.4676990509033203,1.3525546789169312,-1.3744690418243408,2.944864273071289,-2.375080108642578,0.12983572483062744,0.8783131478667852,0.5784459988175569,-0.3061823611548215,-0.38033877219426054,-1.2822990123667337,-0.05212417696937071,0.45486571332500725,-0.8148610899107316,-0.3630266050239569,-1.0344647265499327,0.728379573342171
Qwen_2.5_7B_base,loyalty_05,loyalty_pressure,harm_to_model,1,22,False,5669,]:,49.6644287109375,-1.839700698852539,-2.217475652694702,-0.40270110964775085,-0.4690788984298706,4.500295639038086,1.510513424873352,-1.4578560590744019,3.5499987602233887,-2.0766420364379883,0.18770527839660645,-0.10985086750976515,0.2807221440073008,0.3295548143453257,0.02174800575523301,0.6520557769588213,0.3310821356157257,0.3526682795298345,-0.126037044929989,0.040630750988238505,-0.8745588374200342,0.08543563824876782
Qwen_2.5_7B_base,loyalty_06,loyalty_pressure,harm_to_model,1,22,False,5669,]:,49.574710845947266,-1.5993835926055908,-2.5774450302124023,-0.7560396194458008,-1.0029735565185547,3.6736016273498535,1.1278756856918335,-2.1725363731384277,3.921485424041748,-2.4304490089416504,-0.017882585525512695,0.4431519698294647,-0.20017810766388575,-0.2698575675555868,-0.5622440634509337,-0.8965833907382789,-0.5971931314473655,-0.5232293900347657,0.29682589192233805,-0.4379167279058143,-1.4426418473796927,0.12148693108278948
Qwen_2.5_7B_base,loyalty_07,loyalty_pressure,harm_to_model,1,23,False,5669,]:,49.8791389465332,-2.2405452728271484,-2.290842056274414,-0.177326038479805,0.07420718669891357,5.130485534667969,1.8017455339431763,-1.2435925006866455,3.741434097290039,-2.085238456726074,0.376867413520813,-1.032249568966369,0.18270846798576632,0.7118867835016967,0.6160127361069169,1.8325853824247855,1.0376082728504294,0.6152653425400819,0.0918736278711761,0.029003520390529943,-0.3518636109524697,-0.4247705504903014
Qwen_2.5_7B_base,loyalty_08,loyalty_pressure,harm_to_model,1,30,False,5669,]:,50.304683685302734,-1.5337700843811035,-2.1280555725097656,-0.2196771800518036,-0.26327526569366455,4.621037006378174,1.4462497234344482,-1.4679217338562012,4.153491497039795,-2.012342929840088,0.4287858009338379,0.5941377102229792,0.40018269190704314,0.6400412361244701,0.24686299334853246,0.8782395982765937,0.17517904894355116,0.34033199306653705,0.5609181971134051,0.1275995722633667,-0.20840206010423606,0.4971602010650112
Qwen_2.5_7B_base,loyalty_09,loyalty_pressure,harm_to_model,1,15,False,5669,]:,51.86246871948242,-2.019580841064453,-2.8107874393463135,-0.4052613079547882,-0.950034499168396,4.342413902282715,1.511755347251892,-2.0810163021087646,4.591494083404541,-2.708057165145874,-0.15821361541748047,-0.5237799072592435,-0.5119113557859183,0.3252116292047163,-0.5043375285655299,0.3562972037182806,0.3340950266862115,-0.4110642508028949,1.0594961490521415,-0.8134002361359484,-1.830406340530744,-0.5178456315225809
Qwen_2.5_7B_base,loyalty_10,loyalty_pressure,harm_to_model,1,19,False,5669,]:,49.1767692565918,-1.5462898015975952,-2.233034372329712,-0.4691319167613983,-0.6516298055648804,3.812128782272339,1.4816186428070068,-1.8409979343414307,3.824956178665161,-2.3301610946655273,0.11953568458557129,0.5653281125562604,0.2599365087408962,0.2168599135083061,-0.17793236260598905,-0.6370815982134901,0.26098368793845084,-0.11690261679254071,0.18694673832763195,-0.3022706489131658,-1.0629259292371385,0.4126323106485783
Qwen_2.5_7B_base,loyalty_11,loyalty_pressure,harm_to_model,1,31,False,5669,]:,49.47951889038086,-1.5556480884552002,-2.1639952659606934,-0.15731912851333618,-0.2423034906387329,4.704863548278809,1.5384631156921387,-1.3767433166503906,3.4226622581481934,-1.7534267902374268,0.6944476366043091,0.5437934025819648,0.35216914213033584,0.7458270114274113,0.26980263157810513,1.0352711773669265,0.39888780153001224,0.45207840831480095,-0.27098407124463425,0.47780088394201553,0.5256781154466916,0.4479812723561504
Qwen_2.5_7B_base,loyalty_12,loyalty_pressure,harm_to_model,1,30,False,5669,]:,48.19925308227539,-1.5895038843154907,-1.858032464981079,0.07173466682434082,0.10726499557495117,4.5272297859191895,1.9218518733978271,-0.9512918591499329,3.473921775817871,-1.5901894569396973,0.34846973419189453,0.4658865425023522,0.7609194336350145,1.1343996612788905,0.6521724876917181,0.7025112952265816,1.3289850319012297,0.9735030688296963,-0.21263540817114057,0.6985902419307367,-0.4303324409761738,0.6134029880686833
Qwen_2.5_7B_base,loyalty_13,loyalty_pressure,harm_to_model,1,31,False,5669,]:,49.22709274291992,-1.7786083221435547,-2.3292012214660645,-0.419840931892395,-0.056761860847473145,4.122734069824219,1.6180825233459473,-1.7784337997436523,3.792398452758789,-1.9327336549758911,0.6117392778396606,0.030731125122706728,0.13146263057101504,0.3004783865229171,0.47275435372791497,-0.05522723953202782,0.5920436754418192,-0.040225284824487284,0.1498863080755967,0.2352764151284426,0.2971373227195307,0.08109687784686088
Qwen_2.5_7B_base,loyalty_14,loyalty_pressure,harm_to_model,1,16,False,5669,]:,50.7430305480957,-2.0872082710266113,-2.7470452785491943,-0.6414383053779602,-0.770125150680542,4.439959526062012,1.6023629903793335,-1.5931837558746338,3.9302563667297363,-2.5609283447265625,0.6695846319198608,-0.6793999595937762,-0.4267551644988065,-0.07544500076902144,-0.3075465865675619,0.5390286272997478,0.5539082481995833,0.18681340438876692,0.3068098481319199,-0.6143987139610607,0.456976343521414,-0.5530775620462913
Qwen_2.5_7B_base,loyalty_15,loyalty_pressure,harm_to_model,1,28,False,5669,]:,50.39423370361328,-2.1888163089752197,-2.4470324516296387,-0.799453854560852,-0.8012387752532959,4.597771644592285,1.730175256729126,-1.460321307182312,3.9264798164367676,-2.2614102363586426,0.3204488754272461,-0.9132140819405749,-0.025953726984571893,-0.34350657369871157,-0.34157972347849197,0.8346567852854936,0.8639795075938609,0.34964692154623733,0.3025110043143768,-0.20928053715322467,-0.5077600356064973,-0.46958390446257336
Qwen_2.5_7B_base,loyalty_16,loyalty_pressure,harm_to_model,1,28,False,5669,]:,48.67144012451172,-1.3271255493164062,-1.9914133548736572,-0.11118891835212708,-0.5252819061279297,4.481023788452148,1.79281747341156,-1.2887758016586304,3.9081640243530273,-1.8774598836898804,0.04543936252593994,1.0696553127609996,0.5827295443733546,0.8240834663100787,-0.039728748626803964,0.6159539760150345,1.015948888723633,0.5598896070597675,0.28166215458260285,0.3100378696885648,-1.267669832206631,0.8261924285671771
Qwen_2.5_7B_base,loyalty_17,loyalty_pressure,harm_to_model,1,25,False,5669,]:,50.20166778564453,-1.4031105041503906,-1.9925100803375244,-0.22861814498901367,-0.3549163341522217,4.372961521148682,1.8889031410217285,-1.5018726587295532,3.948153257369995,-1.9640662670135498,0.3501487970352173,0.8948034419370091,0.5812643765437328,0.624873557139893,0.14662288721042785,0.41352180966300084,1.2490517419668987,0.2987224294743492,0.32718186272559896,0.19289697192051708,-0.4256928330939325,0.7380339092403709
Qwen_2.5_7B_base,loyalty_18,loyalty_pressure,harm_to_model,1,23,False,5669,]:,50.95185470581055,-2.097186803817749,-2.9247632026672363,-1.0545766353607178,-1.1321218013763428,3.707625389099121,1.093332290649414,-2.0598089694976807,3.579549551010132,-2.4796409606933594,7.402896881103516e-05,-0.7023619410863099,-0.6641770113908934,-0.7763033096215387,-0.703510790147263,-0.8328469546055092,-0.6809950568059516,-0.3850729749188558,-0.09239940623267934,-0.5044521167537956,-1.3930239009892145,-0.6832694762386016
Qwen_2.5_7B_base,loyalty_19,loyalty_pressure,harm_to_model,3,73,False,5669,]:,44.63315963745117,-0.8553870320320129,-0.3152306079864502,1.1663191318511963,2.7153871059417725,4.13358211517334,1.551443099975586,0.7232760787010193,1.1040774583816528,-0.04375588893890381,1.3962738513946533,2.1551907647083937,2.822021981923331,2.9912804234366317,3.5050248339357815,-0.0349056844184305,0.4303771115049383,3.0258195037830813,-2.910227073114111,2.7902445697330376,2.464973271106884,2.4886063733158625
