set,idx,category,layer,proj_S1,proj_S2
S2_1P,182,E,12,-2.6516995507026033,-6.1130902050778735
S2_1P,182,E,13,-2.5368892145675837,-12.406226059630365
S2_1P,182,E,14,-3.7990275262621176,-10.630564439515227
S2_1P,182,E,15,-4.837688953157988,-11.804575448725863
S2_1P,182,E,16,-5.451935409231336,-10.100092702983686
S2_1P,182,E,17,-2.9142645374004537,-6.966466885124683
S2_1P,182,E,18,-4.233449878693541,-6.909500210872109
S2_1P,182,E,19,3.2036606090776276,-11.900272422442278
S2_1P,182,E,20,-3.5468070084080363,-15.566011804361626
S2_1P,182,E,21,-7.436621451621411,-22.467139908406896
S2_1P,182,E,22,1.13130585915889,-19.590934635850136
S2_1P,182,E,23,6.564535900202323,-21.059532173315862
S2_1P,182,E,24,10.921015477282698,-22.419546437113343
S2_1P,183,E,0,-0.41571852583224445,-1.4870404659391152
S2_1P,183,E,1,-0.1430697060229161,-1.046745783455815
S2_1P,183,E,2,-0.8537171865930315,-2.0800017954151753
S2_1P,183,E,3,0.9490288775518159,-1.6247514608736702
S2_1P,183,E,4,0.06024035620131374,-3.3435776392969356
S2_1P,183,E,5,-0.1791231766411368,-0.702804910636866
S2_1P,183,E,6,-1.2574106946138666,-0.22156049906148445
S2_1P,183,E,7,-5.433841058663281,-1.7005681539605277
S2_1P,183,E,8,-5.670610386958369,-1.225600980258205
S2_1P,183,E,9,-9.779258822641275,-4.070524923500118
S2_1P,183,E,10,-11.866019594190071,-3.3282623645565295
S2_1P,183,E,11,-9.921618959432445,-4.6731209779057945
S2_1P,183,E,12,-9.440880678403548,-8.284494862346358
S2_1P,183,E,13,-10.519084832579303,-15.342028100876203
S2_1P,183,E,14,-11.656691370611554,-12.794694642050677
S2_1P,183,E,15,-14.111748289414223,-13.571073569973802
S2_1P,183,E,16,-15.76143317529215,-12.961804562161642
S2_1P,183,E,17,-14.389557939818413,-9.889912872127526
S2_1P,183,E,18,-15.75406742281999,-8.56059327437576
S2_1P,183,E,19,-11.188885859033004,-13.36901230529432
S2_1P,183,E,20,-17.90847982631595,-16.73170315117867
S2_1P,183,E,21,-23.181996899985833,-23.28971247126237
S2_1P,183,E,22,-20.0423798068055,-22.680471628223565
S2_1P,183,E,23,-16.23490396652045,-25.930088454056303
S2_1P,183,E,24,-16.1716080745414,-33.48635343871294
S2_1P,184,E,0,-0.40065057551342825,-1.2268152484388113
S2_1P,184,E,1,-0.01630503888124539,-0.48205123067072597
S2_1P,184,E,2,-0.7036218740068159,-1.3310577300945878
S2_1P,184,E,3,0.20980997016162461,-1.3177257825738382
S2_1P,184,E,4,-0.48525296754682457,-1.9759408321299916
S2_1P,184,E,5,-0.34879858057095375,0.9339693813177798
S2_1P,184,E,6,-0.26579743442486436,2.0128769740298003
S2_1P,184,E,7,-3.0391426706757607,1.9680490601677487
S2_1P,184,E,8,-1.353937367744737,1.8001940461701305
S2_1P,184,E,9,-6.163278315160795,-0.9398850734376731
S2_1P,184,E,10,-8.014927024960908,0.6744921063235161
S2_1P,184,E,11,-5.940237900470109,1.3044783829747784
S2_1P,184,E,12,-5.34280716794296,-1.7014988702718057
S2_1P,184,E,13,-7.660764999882438,-11.03881920354399
S2_1P,184,E,14,-8.881636364779396,-8.549431049690222
S2_1P,184,E,15,-10.371771898654464,-8.00906062106642
S2_1P,184,E,16,-11.601445995882052,-8.383985364352919
S2_1P,184,E,17,-8.485290008726313,-3.839550878929842
S2_1P,184,E,18,-11.253311965722183,-4.217161117902794
S2_1P,184,E,19,-5.0796233755626545,-8.620588065009574
S2_1P,184,E,20,-12.976259464777709,-13.467710800122335
S2_1P,184,E,21,-16.69113056632048,-19.03543877702216
S2_1P,184,E,22,-13.062378571790148,-16.22015729902548
S2_1P,184,E,23,-8.872389161888155,-17.881321789090368
S2_1P,184,E,24,-7.0219561917535565,-25.53162255050464
S2_1P,185,E,0,-0.49120921843950516,-1.2863560807554133
S2_1P,185,E,1,-0.22506545967924552,-0.89657572736806
S2_1P,185,E,2,-0.668581984855712,-1.6494180584251004
S2_1P,185,E,3,0.7885740522302433,-1.367085217490111
S2_1P,185,E,4,0.025837680733725055,-2.62390998746843
S2_1P,185,E,5,0.38776254919910297,1.3296706267347873
S2_1P,185,E,6,-0.2695028708870474,1.3190606565963567
S2_1P,185,E,7,-4.366121637423197,-0.7531665615307661
S2_1P,185,E,8,-4.038956976319042,-0.40276752421880646
S2_1P,185,E,9,-8.98672085625461,-1.2427171666041896
S2_1P,185,E,10,-10.031152030279962,0.5808974340972961
S2_1P,185,E,11,-7.416418249476623,-0.6145666286177329
S2_1P,185,E,12,-6.317048942007378,-3.76420310074168
S2_1P,185,E,13,-6.9492257124761725,-11.02289116673252
S2_1P,185,E,14,-7.860602235427386,-8.63558215855071
S2_1P,185,E,15,-10.503597598520528,-10.204438231675066
S2_1P,185,E,16,-11.236756313665769,-8.4232750606883
S2_1P,185,E,17,-9.112037484205779,-4.80358098243683
S2_1P,185,E,18,-10.621385301639378,-4.396037823618846
S2_1P,185,E,19,-2.7537497591821705,-10.771151237502753
S2_1P,185,E,20,-10.222694854015561,-14.69057103866597
S2_1P,185,E,21,-13.484122493690615,-19.152058451367182
S2_1P,185,E,22,-8.333852899481323,-17.68141298152615
S2_1P,185,E,23,-3.5564605087991725,-20.601241412698926
S2_1P,185,E,24,3.386546970093813,-28.464072883158906
S2_1P,186,E,0,-0.10888490022850113,-1.248085694052992
S2_1P,186,E,1,-0.09055101047368527,-0.4793481406002641
S2_1P,186,E,2,-0.7167044813705915,-1.3232635288500374
S2_1P,186,E,3,1.0930502794156238,-0.8022553938741945
S2_1P,186,E,4,-0.18058596288371487,-2.0749723583219644
S2_1P,186,E,5,0.9785785073771973,1.046640781220273
S2_1P,186,E,6,1.675481845621401,1.1561256121418966
S2_1P,186,E,7,-3.205983914298073,-1.47327368120194
S2_1P,186,E,8,-3.046357354680103,-1.0408998689586009
S2_1P,186,E,9,-6.9668291177049815,-3.348231404771063
S2_1P,186,E,10,-9.206734921848545,-2.8310323091752583
S2_1P,186,E,11,-7.732203159359334,-4.1191719260566995
S2_1P,186,E,12,-6.436908079128308,-6.719749532054141
S2_1P,186,E,13,-5.598898741529628,-12.78805315159157
S2_1P,186,E,14,-6.119222595714049,-10.511052956620489
S2_1P,186,E,15,-8.362302463180438,-13.219789713300983
S2_1P,186,E,16,-7.878948904227019,-10.493614506901183
S2_1P,186,E,17,-4.151353438563344,-7.18407759224996
S2_1P,186,E,18,-5.320098897620679,-7.766750546307616
S2_1P,186,E,19,3.7364171262679977,-13.648009441545366
S2_1P,186,E,20,-2.976777814911487,-16.314070869662626
S2_1P,186,E,21,-9.403835686990977,-25.66006398951832
S2_1P,186,E,22,-2.455242106501675,-26.26616059968989
S2_1P,186,E,23,-0.27502351634669386,-31.741165291759668
S2_1P,186,E,24,0.613410571279394,-40.20692152669787
S2_1P,187,E,0,-0.511143334154893,-1.241316447017768
S2_1P,187,E,1,-0.35165113231850714,-0.8184746207603153
S2_1P,187,E,2,-0.9321591385897352,-1.739788495320269
S2_1P,187,E,3,0.8497240579904706,-1.2906091214038704
S2_1P,187,E,4,0.17370559551708087,-3.2164727817827004
S2_1P,187,E,5,-0.4760587466723105,0.1681530933343382
S2_1P,187,E,6,-2.038231525366904,-0.3908090011104751
S2_1P,187,E,7,-6.050704566845983,-2.396517572446424
S2_1P,187,E,8,-4.788828900193714,-3.106842787112221
S2_1P,187,E,9,-8.908797055592181,-3.488532861912549
S2_1P,187,E,10,-11.085611502270734,-3.579748892807199
S2_1P,187,E,11,-7.671837323196577,-4.614445724867877
S2_1P,187,E,12,-7.454652080992515,-8.39985437124373
S2_1P,187,E,13,-7.955383999424075,-14.973297135822076
S2_1P,187,E,14,-9.320845713220038,-12.665462673493465
S2_1P,187,E,15,-11.902451086942065,-14.528201591300284
S2_1P,187,E,16,-12.436358967401171,-12.770286143088823
S2_1P,187,E,17,-9.757552502704293,-9.215940302738472
S2_1P,187,E,18,-13.585035489143099,-9.652447046793387
S2_1P,187,E,19,-6.896053339480476,-15.62146480909249
S2_1P,187,E,20,-13.401468046606952,-18.570868026294626
S2_1P,187,E,21,-18.738680507588626,-25.131034735409443
S2_1P,187,E,22,-13.836137262902323,-24.058150599354406
S2_1P,187,E,23,-10.324768478677374,-27.68160790904917
S2_1P,187,E,24,-9.476878690692553,-32.21606095486079
S2_1P,188,E,0,-0.5580572310818869,-1.333694746041071
S2_1P,188,E,1,-0.12163135003547373,-0.7115552192244285
S2_1P,188,E,2,-0.8159447752970223,-1.8597516985777467
S2_1P,188,E,3,0.24230138735197196,-1.5745416310539486
S2_1P,188,E,4,-0.40718186257945455,-2.8515397291552067
S2_1P,188,E,5,-0.3814589132530711,-0.2821855677881041
S2_1P,188,E,6,-1.3292592474926324,-0.33175563593280055
S2_1P,188,E,7,-4.306049938989599,-2.896766846284411
S2_1P,188,E,8,-2.7810854517163563,-3.711497906271431
S2_1P,188,E,9,-7.358203364791343,-2.8118354808076518
S2_1P,188,E,10,-9.303768945213333,-1.594407521606673
S2_1P,188,E,11,-7.713285148743113,-2.292180369484388
S2_1P,188,E,12,-7.776940704421573,-6.155370123288512
S2_1P,188,E,13,-8.749867784824739,-13.38358637605644
S2_1P,188,E,14,-9.807418090915604,-11.14814426911371
S2_1P,188,E,15,-11.531811877199328,-11.885363143735413
S2_1P,188,E,16,-12.250181026915532,-10.265775238348885
S2_1P,188,E,17,-9.272289685233947,-6.2093346542566845
S2_1P,188,E,18,-10.290926953365439,-4.907052362751907
S2_1P,188,E,19,-2.2639308871910497,-11.630830146144733
S2_1P,188,E,20,-10.892539828732803,-19.891783673513228
S2_1P,188,E,21,-14.161706526849851,-24.483666599135418
S2_1P,188,E,22,-7.717495680118912,-22.14970611967277
S2_1P,188,E,23,-1.4245457443075993,-23.252322483308113
S2_1P,188,E,24,1.4958628867249453,-30.659318283807337
S2_1P,189,E,0,-0.5092500467546829,-1.2830831035253671
S2_1P,189,E,1,-0.1598351836852923,-0.9503771313306308
S2_1P,189,E,2,-1.054399272571929,-1.933198616674295
S2_1P,189,E,3,-0.1037886773756989,-1.805434824794642
S2_1P,189,E,4,-0.7180195514639982,-3.22936108121579
S2_1P,189,E,5,-0.9875427061503357,-0.13896370619168366
S2_1P,189,E,6,-1.7895607138831469,0.02710446537756417
S2_1P,189,E,7,-6.662460856667227,-2.439945415232891
S2_1P,189,E,8,-7.29730448813528,-2.455726063782998
S2_1P,189,E,9,-11.271800776516447,-2.8754932135203175
S2_1P,189,E,10,-12.024765403344254,-1.6397605014195271
S2_1P,189,E,11,-10.73973231440036,-3.6530515973320967
S2_1P,189,E,12,-10.259341641927586,-7.559062877790255
S2_1P,189,E,13,-11.169364270421845,-15.109236975649146
S2_1P,189,E,14,-11.878461511009895,-12.181116828111477
S2_1P,189,E,15,-14.800070205257626,-14.282052954129886
S2_1P,189,E,16,-14.948267989084517,-11.763101024563156
S2_1P,189,E,17,-12.997194330587629,-8.104052510376645
S2_1P,189,E,18,-14.053558011005293,-7.599585743240142
S2_1P,189,E,19,-6.731027232061927,-13.700135704237498
S2_1P,189,E,20,-14.92106586205941,-18.49233664425059
S2_1P,189,E,21,-21.937787113195288,-26.607541763600565
S2_1P,189,E,22,-19.85717180444258,-27.071229629073827
S2_1P,189,E,23,-19.010525070588336,-31.993349360654115
S2_1P,189,E,24,-18.92946056427035,-42.183466441069555
S2_1P,190,E,0,-0.19975033110896237,-1.0720195718769894
S2_1P,190,E,1,0.06196183611165182,-0.5214551654157925
S2_1P,190,E,2,-0.1865545352051452,-1.0062431067829427
S2_1P,190,E,3,1.7376730563248663,-0.9358474914916091
S2_1P,190,E,4,0.8183131793140647,-2.2561006620502506
S2_1P,190,E,5,1.196562004478806,0.5102073678211918
S2_1P,190,E,6,1.3180878426096725,1.0257611941841822
S2_1P,190,E,7,-4.310495313474977,-1.0391951521236376
S2_1P,190,E,8,-5.095731202048825,2.2393836160140297
S2_1P,190,E,9,-7.749388910015901,-1.3723286039915275
S2_1P,190,E,10,-8.151525741889758,0.14210841367648586
S2_1P,190,E,11,-4.739168933934759,-0.6337754241208717
S2_1P,190,E,12,-4.033890162177072,-3.6322132057346517
S2_1P,190,E,13,-3.5077158814043736,-11.087963679064197
S2_1P,190,E,14,-5.228584679909084,-7.689015565229829
S2_1P,190,E,15,-7.218692774665315,-8.264576199282084
S2_1P,190,E,16,-8.097394750825142,-7.679831543818603
S2_1P,190,E,17,-6.039169486779382,-3.9975780779526255
S2_1P,190,E,18,-7.723712747257537,-1.9751116652801926
S2_1P,190,E,19,-4.913429711180324,-3.644456585934911
S2_1P,190,E,20,-11.616518469757818,-8.929534841247488
S2_1P,190,E,21,-14.182064672281365,-14.278744500363649
S2_1P,190,E,22,-8.116347377455217,-10.300778945673928
S2_1P,190,E,23,-2.96508738639409,-10.926813180848345
S2_1P,190,E,24,3.380698831602145,-13.629042638840174
S2_1P,191,E,0,-0.48723415586451035,-1.422906292181192
S2_1P,191,E,1,-0.4453288568860393,-0.690608636148561
S2_1P,191,E,2,-1.074809057381265,-1.8117002826438098
S2_1P,191,E,3,0.020550717091476572,-1.4239220815912548
S2_1P,191,E,4,-0.7272850512033207,-2.775247908455291
S2_1P,191,E,5,-0.7210289853288614,-0.6410865538409432
S2_1P,191,E,6,-1.0992142664051414,-0.2560518113969306
S2_1P,191,E,7,-3.8465762181982925,-0.05003747173072215
S2_1P,191,E,8,-3.090783539026698,0.7056852169789822
S2_1P,191,E,9,-8.10995468442541,-1.6381852306315183
S2_1P,191,E,10,-9.689866730871433,-0.11321095883476895
S2_1P,191,E,11,-7.308280506404766,-0.9049438128813154
S2_1P,191,E,12,-6.491398227944442,-4.5692016573968885
S2_1P,191,E,13,-6.329064424447668,-13.202506553129549
S2_1P,191,E,14,-7.6680257496468185,-10.837420930907513
S2_1P,191,E,15,-9.460669194650995,-9.703385156207393
S2_1P,191,E,16,-10.427552610299866,-9.231561086783714
S2_1P,191,E,17,-7.744265734767877,-5.002297119881199
S2_1P,191,E,18,-10.844605176866153,-4.241468162671489
S2_1P,191,E,19,-5.977604614410225,-7.454914893056411
S2_1P,191,E,20,-16.304417045387375,-13.079531329753156
S2_1P,191,E,21,-22.09510950970573,-20.86390038041667
S2_1P,191,E,22,-20.13795925630611,-19.970627432344685
S2_1P,191,E,23,-21.222509875594305,-25.564350612209196
S2_1P,191,E,24,-24.0648690307192,-30.789139099848814
S2_1P,192,E,0,-0.4469964447238232,-1.02575892271372
S2_1P,192,E,1,-0.09272947418617974,-0.7774521758566019
S2_1P,192,E,2,-0.7561497103626807,-1.4779267557959135
S2_1P,192,E,3,0.44812041801600333,-0.8983708120674478
S2_1P,192,E,4,0.36634722154344046,-1.8400985275021164
S2_1P,192,E,5,0.507644721686019,1.5708029288349201
S2_1P,192,E,6,-1.5617767573902297,0.47683283811506705
S2_1P,192,E,7,-5.5794001894656935,-2.3260209691450306
S2_1P,192,E,8,-4.01740865856471,-2.6320709842367522
S2_1P,192,E,9,-8.41432775882558,-0.3945992662140543
S2_1P,192,E,10,-9.89912176666253,0.25364810523404424
S2_1P,192,E,11,-6.003152578549223,-1.0275961769933604
S2_1P,192,E,12,-5.496098873978459,-4.210136578726708
S2_1P,192,E,13,-5.9708999185796365,-10.292680703368747
S2_1P,192,E,14,-7.63559531674158,-8.70616911982025
S2_1P,192,E,15,-9.295423307165226,-10.045204000112026
S2_1P,192,E,16,-10.377164600565424,-7.701291949716479
S2_1P,192,E,17,-8.021889899434164,-3.8367813580976495
S2_1P,192,E,18,-9.306767415492729,-2.576385719356371
S2_1P,192,E,19,-4.137291505062821,-9.26537108648414
S2_1P,192,E,20,-14.757742320881656,-20.42377973222802
S2_1P,192,E,21,-17.878956307973223,-26.830271434614648
S2_1P,192,E,22,-11.03349327808612,-23.439987947509348
S2_1P,192,E,23,-4.438680360152273,-26.122908132636866
S2_1P,192,E,24,0.19368795621681434,-33.375157957616864
S2_1P,193,E,0,-0.3070691220954376,-1.2226352975844836
S2_1P,193,E,1,-0.020516800735036034,-0.8193278350427012
S2_1P,193,E,2,-0.3449765744035845,-1.6650462556568206
S2_1P,193,E,3,1.2900789236324957,-1.4096889998273623
S2_1P,193,E,4,1.075220611500269,-3.097240960058854
S2_1P,193,E,5,1.1883107600950207,0.8208150436773783
S2_1P,193,E,6,0.04856836018662991,0.8610953396973332
S2_1P,193,E,7,-4.503736152365104,-2.221731472379313
S2_1P,193,E,8,-4.3769918041494265,-2.1386768836532273
S2_1P,193,E,9,-6.682893019013972,-2.7196716033985986
S2_1P,193,E,10,-7.266411788100415,-2.1971303222059593
S2_1P,193,E,11,-3.713740906432938,-3.7016489261769703
S2_1P,193,E,12,-3.134584697863956,-6.703246512344432
S2_1P,193,E,13,-3.6566481706896754,-12.39122085396856
S2_1P,193,E,14,-4.217423894677455,-9.790836371488414
S2_1P,193,E,15,-5.654740036663582,-11.197509193240517
S2_1P,193,E,16,-5.202759061043402,-9.531329475563917
S2_1P,193,E,17,-0.9239087790087077,-5.4679306048842395
S2_1P,193,E,18,-1.1513986914307792,-4.410928174010511
S2_1P,193,E,19,8.464853501520146,-8.756071299222842
S2_1P,193,E,20,4.305003818072754,-11.872294270783037
S2_1P,193,E,21,2.273867019076361,-16.430656160032324
S2_1P,193,E,22,13.477202124132454,-14.260215937394973
S2_1P,193,E,23,23.25714639209319,-16.975064626287896
S2_1P,193,E,24,35.880295143118325,-17.71368285334386
S2_1P,194,E,0,-0.24293442566445855,-1.1421498681200317
S2_1P,194,E,1,-0.09489102623247134,-0.5940562206347614
S2_1P,194,E,2,-0.4924099173611332,-1.2131977906373923
S2_1P,194,E,3,1.00817091711142,-0.9208047104289566
S2_1P,194,E,4,0.12404143477907559,-1.8201227495169903
S2_1P,194,E,5,1.2843621856896434,1.3428887007007364
S2_1P,194,E,6,1.5686276840276836,2.0279456675107537
S2_1P,194,E,7,-3.117215817291466,-0.5377392207887635
S2_1P,194,E,8,-3.2705506276805503,0.5611686619663061
S2_1P,194,E,9,-5.61154196135442,-1.7434563182152167
S2_1P,194,E,10,-7.475920674412351,-2.395744353788925
S2_1P,194,E,11,-5.146881844989307,-2.541478165208992
S2_1P,194,E,12,-4.679165141248614,-5.48165352587013
S2_1P,194,E,13,-4.055672042944179,-13.215170389019516
S2_1P,194,E,14,-5.078434264901377,-10.932424058697585
S2_1P,194,E,15,-7.07071791423308,-11.769521987293249
S2_1P,194,E,16,-7.498301543141989,-10.739333848860461
S2_1P,194,E,17,-3.230729859984371,-6.164218727646537
S2_1P,194,E,18,-4.627633033854416,-6.46122859544299
S2_1P,194,E,19,2.986722488534986,-11.321313495668512
S2_1P,194,E,20,-3.6353778309397033,-13.842037818640605
S2_1P,194,E,21,-4.656390393653407,-16.755778682156564
S2_1P,194,E,22,1.8852898789375763,-15.312002620377967
S2_1P,194,E,23,6.005348039374353,-16.765988896751658
S2_1P,194,E,24,12.310709949712678,-22.05910369439496
S2_1P,195,E,0,-0.706852811734752,-1.288777594854135
S2_1P,195,E,1,-0.49146171724523857,-0.737980571124317
S2_1P,195,E,2,-1.269322536690494,-1.7140221492021197
S2_1P,195,E,3,0.09291196163861698,-1.0090711497579767
S2_1P,195,E,4,-0.5122588882138867,-2.2481120716011613
S2_1P,195,E,5,-1.0199226057833002,-0.5876427937638633
S2_1P,195,E,6,-2.571846675097534,-0.852950688817468
S2_1P,195,E,7,-5.888051907128716,-1.394967467439436
S2_1P,195,E,8,-5.613211853514462,-0.5581520535567694
S2_1P,195,E,9,-10.722027539300182,-2.331544077860346
S2_1P,195,E,10,-12.398065515098434,-0.6187881186632072
S2_1P,195,E,11,-11.255477109073453,-2.513448673278157
S2_1P,195,E,12,-10.831250948935555,-6.418176916903233
S2_1P,195,E,13,-11.880639362003102,-14.022700542664715
S2_1P,195,E,14,-12.875605494441501,-11.819471160997065
S2_1P,195,E,15,-15.603980376926799,-13.28600344472962
S2_1P,195,E,16,-16.698261845356008,-11.489885444879079
S2_1P,195,E,17,-15.640726785433149,-7.797132333672623
S2_1P,195,E,18,-17.938124016786194,-6.899408031644793
S2_1P,195,E,19,-13.84169488887855,-12.254524125408665
S2_1P,195,E,20,-22.404227118602996,-19.7529384410173
S2_1P,195,E,21,-27.192352968619318,-26.9008105411564
S2_1P,195,E,22,-26.067516878559267,-25.173825898856826
S2_1P,195,E,23,-25.362736457546415,-28.39786002178234
S2_1P,195,E,24,-25.910491190471415,-34.5804061622866
S2_1P,196,E,0,-0.49542766240571945,-1.2531641755159175
S2_1P,196,E,1,-0.13685268055488958,-0.7085086182235822
S2_1P,196,E,2,-0.8360166759687448,-1.7905087015026713
S2_1P,196,E,3,0.2396766315170663,-1.8114915712418842
S2_1P,196,E,4,-0.661188475507954,-2.759632966181861
S2_1P,196,E,5,-0.5291567686349925,0.5630296882733876
S2_1P,196,E,6,-1.2126322071730995,0.9520112952474298
S2_1P,196,E,7,-4.941815512883281,-1.4606856905810515
S2_1P,196,E,8,-4.838385475583054,-2.2469495251444416
S2_1P,196,E,9,-8.201302262345518,-2.6718335501893793
S2_1P,196,E,10,-9.96535552243919,-2.0219990222970106
S2_1P,196,E,11,-8.218673481942071,-3.418375294350424
S2_1P,196,E,12,-8.438445071010198,-7.567446073233341
S2_1P,196,E,13,-9.469508081306452,-14.726477782649955
S2_1P,196,E,14,-11.1661163269343,-12.588985047563098
S2_1P,196,E,15,-12.899832084851983,-14.029021712708472
S2_1P,196,E,16,-13.854762668501422,-13.458565200833643
S2_1P,196,E,17,-11.363131837879145,-10.000654550276412
S2_1P,196,E,18,-13.497717634393101,-9.74204278824392
S2_1P,196,E,19,-7.777256074714153,-15.263435974699219
S2_1P,196,E,20,-14.925049360701252,-20.416140814481317
S2_1P,196,E,21,-19.780677320890963,-29.22285282473316
S2_1P,196,E,22,-15.46700273096912,-30.116117000878038
S2_1P,196,E,23,-13.211158826232465,-36.20455899188413
S2_1P,196,E,24,-13.27724753958304,-48.93578188532703
S2_1P,197,E,0,-0.5751300015329974,-1.198352915186733
S2_1P,197,E,1,-0.4355543012252383,-0.7297425951655522
S2_1P,197,E,2,-1.1511742696255105,-1.6052466842642934
S2_1P,197,E,3,-0.01563114502123955,-1.4098595717428772
S2_1P,197,E,4,-0.5801904613466831,-2.3938950952386873
S2_1P,197,E,5,0.3426908814984157,0.15196420784810225
S2_1P,197,E,6,-0.024169077178883724,0.44439006441891005
S2_1P,197,E,7,-3.835919162638048,-0.8280855531562662
S2_1P,197,E,8,-3.679342346717536,0.4081693296911202
S2_1P,197,E,9,-7.873325624902115,-1.1887240273819515
S2_1P,197,E,10,-9.099271550679264,0.44396063491466675
S2_1P,197,E,11,-6.5352858285924,-0.38425586314504967
S2_1P,197,E,12,-5.6026211599444915,-3.7272605538063486
S2_1P,197,E,13,-4.9885784217256735,-11.371894440072332
S2_1P,197,E,14,-5.88029139453725,-9.11111017384192
S2_1P,197,E,15,-7.64482779885853,-8.903855927913982
S2_1P,197,E,16,-8.069561730045862,-8.094568977355223
S2_1P,197,E,17,-5.292346838301836,-4.262443846318356
S2_1P,197,E,18,-6.60825930429515,-3.0328431642102314
S2_1P,197,E,19,0.19259548624744482,-7.112125128313341
S2_1P,197,E,20,-7.240743906505479,-12.529693307717903
S2_1P,197,E,21,-11.168695656615458,-18.319658014008148
S2_1P,197,E,22,-4.901844650602797,-14.793109740042254
S2_1P,197,E,23,2.065047371850544,-16.781039737220674
S2_1P,197,E,24,9.302340798894068,-20.386230329204462
S2_1P,198,E,0,-0.22858810256466733,-0.9441935779392334
S2_1P,198,E,1,-0.1449901376362686,-0.43391717300243565
S2_1P,198,E,2,-0.6191445936921632,-0.9523371238216307
S2_1P,198,E,3,0.5132052276900673,-0.8829083698178912
S2_1P,198,E,4,-0.2802382762296012,-1.685443281457894
S2_1P,198,E,5,0.11804374358021308,1.7321395481073023
S2_1P,198,E,6,-0.021176426786824187,1.5720774576614014
S2_1P,198,E,7,-3.983536962465612,1.5156630467613443
S2_1P,198,E,8,-3.2521509119387844,1.9280895151787831
S2_1P,198,E,9,-8.275854657062093,0.06142476763658333
S2_1P,198,E,10,-10.842913644317129,1.3020718441444465
S2_1P,198,E,11,-8.64947768502046,0.37289454988769233
S2_1P,198,E,12,-7.478993819242513,-2.7602829100347828
S2_1P,198,E,13,-6.881810227805899,-11.617858703942058
S2_1P,198,E,14,-7.980109681186011,-9.389549318840416
S2_1P,198,E,15,-9.930381708993423,-10.5764567298229
S2_1P,198,E,16,-10.292342281327036,-8.914596629432346
S2_1P,198,E,17,-7.438419119560002,-5.013157413695281
S2_1P,198,E,18,-9.560790000403667,-3.9924186138861915
S2_1P,198,E,19,-4.100218300864124,-8.85300904868458
S2_1P,198,E,20,-10.536192686717001,-13.015379894950984
S2_1P,198,E,21,-13.728498097769336,-19.252841801619514
S2_1P,198,E,22,-7.419150376366355,-16.441606113991494
S2_1P,198,E,23,-4.5321477265240375,-18.591598460521066
S2_1P,198,E,24,-1.6225011121461588,-26.92302527662065
S2_1P,199,E,0,-0.5015157757827431,-1.422686571505599
S2_1P,199,E,1,-0.12811267328888243,-0.8630969560457578
S2_1P,199,E,2,-0.7847764107005271,-2.07797329938107
S2_1P,199,E,3,0.7278791656995229,-1.406813792165571
S2_1P,199,E,4,0.5570150513043265,-3.1122775379836733
S2_1P,199,E,5,0.5338297735128857,-0.5694073618227578
S2_1P,199,E,6,-1.07399834591561,0.46587797503699047
S2_1P,199,E,7,-6.068381575279545,-1.6746343095650624
S2_1P,199,E,8,-6.20617766660817,-0.9357241806645287
S2_1P,199,E,9,-9.925440715784369,-3.6014059033311225
S2_1P,199,E,10,-11.575821560873937,-2.0201812500152956
S2_1P,199,E,11,-8.795652629969965,-3.6102650284436475
S2_1P,199,E,12,-8.357199299006712,-7.232318667038073
S2_1P,199,E,13,-9.240255577287307,-15.15684931171786
S2_1P,199,E,14,-10.385246297598965,-12.40675648467952
S2_1P,199,E,15,-12.426018708176588,-12.481385980083395
S2_1P,199,E,16,-13.849290350691138,-11.86300580720415
S2_1P,199,E,17,-12.171580848563334,-8.182035695206364
S2_1P,199,E,18,-14.478213618667127,-7.130116253732528
S2_1P,199,E,19,-10.130295513492957,-11.338439736694344
S2_1P,199,E,20,-17.931157274293046,-13.858321421477807
S2_1P,199,E,21,-22.405438079162565,-20.296736933387592
S2_1P,199,E,22,-19.82964644639257,-18.480427327848773
S2_1P,199,E,23,-17.204836993663733,-21.20423164684231
S2_1P,199,E,24,-15.875566917716807,-26.943258624764027
S2_3P,0,A1,0,-0.555274377458413,-1.215617562027469
S2_3P,0,A1,1,-0.4119475866062606,-0.7022162543243292
S2_3P,0,A1,2,-1.130356625850916,-1.6670577173893537
S2_3P,0,A1,3,-0.6803797632912238,-1.5622642835182725
S2_3P,0,A1,4,-0.7711643562962947,-2.612207729986249
S2_3P,0,A1,5,-1.8456143919592156,-0.8955044588637942
S2_3P,0,A1,6,-3.3052176226161136,-0.7916500184026558
S2_3P,0,A1,7,-6.168537468487326,-2.083137723596316
S2_3P,0,A1,8,-5.34493380569947,-1.567204971814429
S2_3P,0,A1,9,-9.047181611081728,-1.372273756493713
S2_3P,0,A1,10,-10.352243598233763,-2.1649392023035525
S2_3P,0,A1,11,-5.675616949866639,-2.2098834152581275
S2_3P,0,A1,12,-6.593882310210978,-5.583035129183903
S2_3P,0,A1,13,-5.97254039878868,-12.136596424285651
S2_3P,0,A1,14,-7.11442007819292,-9.97246265120274
S2_3P,0,A1,15,-9.243242186091926,-10.176622807197658
S2_3P,0,A1,16,-10.3433864065859,-9.365155356878862
S2_3P,0,A1,17,-8.958237724628933,-6.645240461231389
S2_3P,0,A1,18,-13.050658047582333,-6.453734329012836
