scenario_id,category,group,n_user_turns,condition,layer,proj_S1,proj_S2,act_norm,proj_S1_shipped,proj_S2_shipped
crisis_01,user_crisis,user_suffering,1,assistant_next,13,3.5294076710378333,2.21226803785831,196.1041717529297,,
crisis_01,user_crisis,user_suffering,1,assistant_next,14,19.47514762524975,2.065524223533669,220.41639709472656,,
crisis_01,user_crisis,user_suffering,1,assistant_next,15,-27.952025885546593,-30.9032931265642,245.36703491210938,,
crisis_01,user_crisis,user_suffering,1,assistant_next,16,3.584569331357707,-11.469551928232274,288.4206237792969,,
crisis_01,user_crisis,user_suffering,1,assistant_next,17,10.284004653251216,-24.345583847880565,286.2108459472656,,
crisis_01,user_crisis,user_suffering,1,assistant_next,18,-10.344048206129742,-19.658712927619973,316.56903076171875,,
crisis_01,user_crisis,user_suffering,1,assistant_next,19,-20.601261883804007,-16.31031391044573,327.7328796386719,,
crisis_01,user_crisis,user_suffering,1,assistant_next,20,-35.880053346536094,-23.089086266379553,354.7860412597656,,
crisis_01,user_crisis,user_suffering,1,assistant_next,21,-34.341743582791366,-20.031421014387632,402.8995056152344,,
crisis_01,user_crisis,user_suffering,1,assistant_next,22,-4.476533946033298,-21.354633381804625,454.34893798828125,,
crisis_01,user_crisis,user_suffering,1,assistant_next,23,-21.00019175101106,-31.19974352234592,488.9014892578125,-20.248028526111963,-31.878739155824384
crisis_01,user_crisis,user_suffering,1,assistant_next,24,-12.78593623278703,-35.68929880387367,554.0098876953125,,
crisis_01,user_crisis,user_suffering,1,assistant_next,25,18.338283955702572,9.21184616051941,537.0537109375,,
crisis_01,user_crisis,user_suffering,1,user_next,0,3.095289152619763,-4.413705567260262,74.00615692138672,,
crisis_01,user_crisis,user_suffering,1,user_next,1,-0.5215987808945615,-1.0467478350403143,77.26170349121094,,
crisis_01,user_crisis,user_suffering,1,user_next,2,2.4993322209203037,2.4714080411446377,65.58032989501953,,
crisis_01,user_crisis,user_suffering,1,user_next,3,2.2660174520078007,0.9976777698934701,63.17384338378906,,
crisis_01,user_crisis,user_suffering,1,user_next,4,3.885805956872831,-0.3399533632257651,66.78508758544922,,
crisis_01,user_crisis,user_suffering,1,user_next,5,1.5913525075359298,-0.6126295739803143,69.21528625488281,,
crisis_01,user_crisis,user_suffering,1,user_next,6,-14.087160546148812,-8.160631072990661,89.01915740966797,,
crisis_01,user_crisis,user_suffering,1,user_next,7,-3.9842204786765416,-0.009778982596301056,90.35899353027344,-3.9649789333343506,0.17429304122924805
crisis_01,user_crisis,user_suffering,1,user_next,8,-4.7517967638181755,3.240616902897652,93.49029541015625,,
crisis_01,user_crisis,user_suffering,1,user_next,9,6.923091789193462,9.344560969989924,110.05622100830078,,
crisis_01,user_crisis,user_suffering,1,user_next,10,6.189899381304312,16.22284589000961,122.78219604492188,,
crisis_01,user_crisis,user_suffering,1,user_next,11,12.858613411156957,16.59017966943046,137.05210876464844,,
crisis_01,user_crisis,user_suffering,1,user_next,12,0.8590074661292009,13.796642797031392,147.13101196289062,,
crisis_01,user_crisis,user_suffering,1,user_next,13,5.987279970573349,10.112240560108482,172.70965576171875,,
crisis_01,user_crisis,user_suffering,1,user_next,14,16.082837841979824,9.782622984426846,184.7449188232422,,
crisis_01,user_crisis,user_suffering,1,user_next,15,-12.491720024579411,-9.275803344588624,196.7165069580078,,
crisis_01,user_crisis,user_suffering,1,user_next,16,7.3625940546996596,5.666117447646515,239.1107940673828,,
crisis_01,user_crisis,user_suffering,1,user_next,17,13.642043441001803,-5.132021334405488,240.73733520507812,,
crisis_01,user_crisis,user_suffering,1,user_next,18,-5.938354501295612,1.6906811305317286,268.3778381347656,,
crisis_01,user_crisis,user_suffering,1,user_next,19,-7.487108903228944,1.82168405241756,278.1889343261719,,
crisis_01,user_crisis,user_suffering,1,user_next,20,-20.431045625173695,-3.4334787672266853,301.2196350097656,,
crisis_01,user_crisis,user_suffering,1,user_next,21,-18.287676641714516,0.7662186062945606,366.9820251464844,,
crisis_01,user_crisis,user_suffering,1,user_next,22,10.419657403610069,4.791856801246789,414.2457580566406,,
crisis_01,user_crisis,user_suffering,1,user_next,23,-3.775286619969666,-2.6662196666572706,454.8815002441406,-2.896640912666763,-3.266843941258343
crisis_01,user_crisis,user_suffering,1,user_next,24,4.402726588311314,-5.978960264551519,529.789794921875,,
crisis_01,user_crisis,user_suffering,1,user_next,25,40.93188291073515,37.67460252501016,583.6620483398438,,
crisis_01,user_crisis,user_suffering,1,moderator_next,0,2.0614231547118873,-3.170707589845824,72.15113067626953,,
crisis_01,user_crisis,user_suffering,1,moderator_next,1,-0.14289250263661146,-0.4283085530262867,74.1998519897461,,
crisis_01,user_crisis,user_suffering,1,moderator_next,2,3.460230216895754,4.789001359986649,63.75282287597656,,
crisis_01,user_crisis,user_suffering,1,moderator_next,3,-0.8273404300604489,3.542690140792845,72.1869888305664,,
crisis_01,user_crisis,user_suffering,1,moderator_next,4,4.2600486276946,-0.8111386684217404,74.30651092529297,,
crisis_01,user_crisis,user_suffering,1,moderator_next,5,0.6257796546447827,2.9926478728650316,88.21206665039062,,
crisis_01,user_crisis,user_suffering,1,moderator_next,6,-14.22729411297996,-5.335741810453964,93.4975814819336,,
crisis_01,user_crisis,user_suffering,1,moderator_next,7,-3.365311793631048,1.3629108396860807,98.1515121459961,-3.3555970191955566,1.628997564315796
crisis_01,user_crisis,user_suffering,1,moderator_next,8,-8.002757170585447,4.785733673415178,111.50818634033203,,
crisis_01,user_crisis,user_suffering,1,moderator_next,9,7.789178847195041,11.960454039487159,135.77618408203125,,
crisis_01,user_crisis,user_suffering,1,moderator_next,10,7.085984023541777,21.182903317001106,149.54827880859375,,
crisis_01,user_crisis,user_suffering,1,moderator_next,11,11.383128241912686,14.558728318498789,154.0364227294922,,
crisis_01,user_crisis,user_suffering,1,moderator_next,12,-3.5328449381977287,8.935631230630495,160.8624725341797,,
