set,idx,category,layer,proj_S1,proj_S2
S2_1P,20,A2,11,17.052465624043613,17.262531126298143
S2_1P,20,A2,12,0.8338897016151586,15.103292365979962
S2_1P,20,A2,13,7.8665970710189,17.51763358091964
S2_1P,20,A2,14,14.07797451965127,17.859168392990334
S2_1P,20,A2,15,-9.039344477114568,11.634993736503253
S2_1P,20,A2,16,2.8623553389920042,15.156484468656956
S2_1P,20,A2,17,12.879901149790998,39.01105569116016
S2_1P,20,A2,18,2.9050958720740554,48.249979300489116
S2_1P,20,A2,19,25.81971109164749,51.263778002623056
S2_1P,20,A2,20,14.731218717723852,46.83068965987975
S2_1P,20,A2,21,23.740174294792965,60.68829726361415
S2_1P,20,A2,22,65.69202500027578,77.38489076914038
S2_1P,20,A2,23,47.657027148211235,78.34648665021876
S2_1P,20,A2,24,33.55957016986671,83.35848634827316
S2_1P,20,A2,25,118.32288959504845,125.6370543722301
S2_1P,21,A2,0,2.59566368350104,-0.2923762945155086
S2_1P,21,A2,1,-0.5995712825926894,0.9851231214141242
S2_1P,21,A2,2,3.489591626805035,7.104868673233922
S2_1P,21,A2,3,-4.256985044455619,9.337277177508804
S2_1P,21,A2,4,-2.388136628264255,-0.3394668168371606
S2_1P,21,A2,5,1.8723352784478644,8.964405640894991
S2_1P,21,A2,6,-7.427789529289351,-0.14709322106652012
S2_1P,21,A2,7,3.257140065976955,7.887831461313841
S2_1P,21,A2,8,0.009971442565753108,11.011548952375545
S2_1P,21,A2,9,13.12380142759671,13.36267945439409
S2_1P,21,A2,10,15.834408620320575,19.394628348609704
S2_1P,21,A2,11,20.882735627492202,16.147286795001055
S2_1P,21,A2,12,8.210645287322949,14.996365304949133
S2_1P,21,A2,13,15.846026029121997,19.71030599992637
S2_1P,21,A2,14,23.38070157790264,18.26134635042313
S2_1P,21,A2,15,-2.8693254818783736,10.068880460048053
S2_1P,21,A2,16,10.342072799664583,11.200664296054718
S2_1P,21,A2,17,18.96160780098454,27.8068603169899
S2_1P,21,A2,18,9.434258593204465,34.80535160761746
S2_1P,21,A2,19,33.46754753585458,36.15823720777094
S2_1P,21,A2,20,21.39060909101896,29.716219646766874
S2_1P,21,A2,21,30.2321817839688,38.8224387543773
S2_1P,21,A2,22,73.5254057757789,44.55793755561381
S2_1P,21,A2,23,58.77476595860767,37.33702054346935
S2_1P,21,A2,24,64.38871165660038,39.560112074200156
S2_1P,21,A2,25,136.19622692709754,71.8495427399437
S2_1P,22,A2,0,2.29196230441737,-1.2887984796678034
S2_1P,22,A2,1,-0.6334206821894819,0.5385149627996275
S2_1P,22,A2,2,3.552017199182946,7.067511313578073
S2_1P,22,A2,3,-5.001407307208597,9.157883642254033
S2_1P,22,A2,4,-4.067508041159517,-1.3770570637744557
S2_1P,22,A2,5,-2.808230672913295,8.05897950551185
S2_1P,22,A2,6,-13.569366640708568,-2.336268315305489
S2_1P,22,A2,7,-3.238571428820493,5.7942067534316095
S2_1P,22,A2,8,-7.03297487729575,8.956879768131712
S2_1P,22,A2,9,4.241110670045077,9.953642276620215
S2_1P,22,A2,10,9.417124571102207,18.83044573340758
S2_1P,22,A2,11,16.146612926377387,14.954618715410911
S2_1P,22,A2,12,0.9611173390111838,12.177733497675614
S2_1P,22,A2,13,8.389377063985753,15.109952385093788
S2_1P,22,A2,14,16.510153768632527,11.677998254178295
S2_1P,22,A2,15,-14.451965503193485,2.4466061853487755
S2_1P,22,A2,16,5.8513472315344215,10.340602528752317
S2_1P,22,A2,17,13.48465132199729,19.310555917533854
S2_1P,22,A2,18,-5.9677021190133015,24.464926355972665
S2_1P,22,A2,19,12.085387341283223,31.418397423631973
S2_1P,22,A2,20,-3.7548393650630354,23.026971850869703
S2_1P,22,A2,21,-2.416600743555831,28.880839561841185
S2_1P,22,A2,22,33.12600722954495,40.46273224327285
S2_1P,22,A2,23,12.873984188882764,33.742567915304335
S2_1P,22,A2,24,10.703399463344558,39.71005216648639
S2_1P,22,A2,25,76.37891569276925,80.2161666887911
S2_1P,23,A2,0,2.8675519084288514,1.0463513938536595
S2_1P,23,A2,1,-0.05883250389147321,2.2130873282066927
S2_1P,23,A2,2,4.839586207252664,10.120888112380687
S2_1P,23,A2,3,-2.001319897116378,11.602516565548054
S2_1P,23,A2,4,-0.8174315350719187,2.7542003776907245
S2_1P,23,A2,5,1.4435459559129944,12.100600552030757
S2_1P,23,A2,6,-9.126377163557004,2.17567323252275
S2_1P,23,A2,7,3.455555445782518,12.045511996263604
S2_1P,23,A2,8,-1.7241071429412596,14.324223177338226
S2_1P,23,A2,9,12.928547213921163,16.98635708227783
S2_1P,23,A2,10,17.340484440698106,25.194032930688017
S2_1P,23,A2,11,25.189932517416374,24.01850082816599
S2_1P,23,A2,12,10.202563541413205,22.945714406140254
S2_1P,23,A2,13,18.96611685112772,25.80106696145272
S2_1P,23,A2,14,26.312078185292922,23.077889266427157
S2_1P,23,A2,15,2.541394951335412,16.75141256470134
S2_1P,23,A2,16,14.956954211068066,21.383861456777574
S2_1P,23,A2,17,23.24282503066143,42.715294588303365
S2_1P,23,A2,18,16.788162804258704,51.84026402511059
S2_1P,23,A2,19,37.59751795740195,52.99723324615325
S2_1P,23,A2,20,27.371621261086574,48.88633506431879
S2_1P,23,A2,21,35.73159775983413,62.976345586310444
S2_1P,23,A2,22,74.60647838312076,72.35472494050018
S2_1P,23,A2,23,61.04492645487664,71.82633954113503
S2_1P,23,A2,24,69.29545166522874,80.84344353306744
S2_1P,23,A2,25,131.07843242442033,127.7210432372486
S2_1P,24,A2,0,1.8912861794459241,-1.4165657110258874
S2_1P,24,A2,1,-1.8996191566982499,1.1475051048771863
S2_1P,24,A2,2,2.0890876504660123,7.288877790613803
S2_1P,24,A2,3,-6.335096887265179,9.132670019667515
S2_1P,24,A2,4,-5.898613948874132,-2.7893472324164694
S2_1P,24,A2,5,-8.131591469887395,5.77211576433279
S2_1P,24,A2,6,-18.897788132241658,-3.3168246378460626
S2_1P,24,A2,7,-8.770596019552613,2.9622659481607574
S2_1P,24,A2,8,-14.162237559100348,5.431785335751079
S2_1P,24,A2,9,-3.2072200996105336,5.652924985203322
S2_1P,24,A2,10,-0.20970556865178303,12.404966381900609
S2_1P,24,A2,11,4.028566664472038,9.601445847912707
S2_1P,24,A2,12,-8.893667999178074,8.35456002227869
S2_1P,24,A2,13,-3.8132358380774924,7.457811910498938
S2_1P,24,A2,14,4.660402651559817,6.630429959167026
S2_1P,24,A2,15,-25.576030741268852,-5.642533751107968
S2_1P,24,A2,16,-11.049345036418423,1.40858623383075
S2_1P,24,A2,17,-2.197479468227967,11.34255709590334
S2_1P,24,A2,18,-15.224765815063714,18.26431374762002
S2_1P,24,A2,19,-2.227874998098943,25.276218285014128
S2_1P,24,A2,20,-13.674657197873215,20.21627780616523
S2_1P,24,A2,21,-11.087862130164558,27.084764439540432
S2_1P,24,A2,22,25.27775070173007,35.47175047915555
S2_1P,24,A2,23,1.0470619173266709,25.84219366619282
S2_1P,24,A2,24,-8.165301005146512,25.971801574330126
S2_1P,24,A2,25,51.715516966679985,66.4877753512163
S2_1P,25,A2,0,2.084965748007071,-1.0910437135488589
S2_1P,25,A2,1,-1.408511256765522,0.9140000999021796
S2_1P,25,A2,2,2.850577676250475,7.8782538774804065
S2_1P,25,A2,3,-4.874933155148308,8.830785460880202
S2_1P,25,A2,4,-3.253801847076069,0.3251956190861256
S2_1P,25,A2,5,-0.6671223141763557,9.350434121628012
S2_1P,25,A2,6,-11.743083414576324,-0.5053869151014583
S2_1P,25,A2,7,-1.6482054941146111,7.849687341547946
S2_1P,25,A2,8,-6.394381006785167,11.207352097243282
S2_1P,25,A2,9,6.832749777439298,14.109562981555165
S2_1P,25,A2,10,9.66399733535336,19.38320636776314
S2_1P,25,A2,11,15.69418546825936,17.562300194759835
S2_1P,25,A2,12,0.4494549478751957,15.30597864513054
S2_1P,25,A2,13,5.931073085285983,18.35891172468492
S2_1P,25,A2,14,13.518599133080652,15.595648672014445
S2_1P,25,A2,15,-11.09702826806464,7.93346700385363
S2_1P,25,A2,16,-1.741785989178105,12.647483438342345
S2_1P,25,A2,17,5.367022348363708,25.383317811116914
S2_1P,25,A2,18,-6.499055554043694,31.140176122112592
S2_1P,25,A2,19,19.184107056498558,34.489808546383436
S2_1P,25,A2,20,3.6902749716521717,27.262390284499727
S2_1P,25,A2,21,5.938603803821898,33.16987140428139
S2_1P,25,A2,22,47.591496714297364,47.44473551289863
S2_1P,25,A2,23,28.266080066356878,40.19451309841892
S2_1P,25,A2,24,30.71931459008951,46.36813554884982
S2_1P,25,A2,25,96.38933442424144,91.62036328866529
S2_1P,26,A2,0,2.21524707000975,-0.3668102429926985
S2_1P,26,A2,1,-1.6924629692512283,0.2825614164741461
S2_1P,26,A2,2,2.595363009312945,6.4915077017279215
S2_1P,26,A2,3,-6.20047787923231,7.055831869002509
S2_1P,26,A2,4,-4.963842103302825,-2.0195429955777984
S2_1P,26,A2,5,-1.9313462228354683,4.9938645539006234
S2_1P,26,A2,6,-13.330417878710758,-4.88136341848692
S2_1P,26,A2,7,-2.838716194567728,4.011955799365845
S2_1P,26,A2,8,-7.343557424979144,6.33233959607363
S2_1P,26,A2,9,2.8155192253847057,6.62391522298206
S2_1P,26,A2,10,5.386102833964315,12.412430441990537
S2_1P,26,A2,11,10.191811850578269,9.684933666871304
S2_1P,26,A2,12,-3.9141658379293003,7.907213466658828
S2_1P,26,A2,13,1.4337527371735774,9.098261325658742
S2_1P,26,A2,14,7.519151115749729,7.417272170575745
S2_1P,26,A2,15,-16.546891417914654,1.0733799604867542
S2_1P,26,A2,16,-5.471420386995724,3.5626876254204625
S2_1P,26,A2,17,5.207897251819551,16.21667486724057
S2_1P,26,A2,18,-6.210068529885685,21.353442355023372
S2_1P,26,A2,19,16.766444967330898,25.66229974853534
S2_1P,26,A2,20,4.947223769676517,18.88698159464223
S2_1P,26,A2,21,10.392780332692865,26.39854836061621
S2_1P,26,A2,22,46.8033631014959,30.92327980462292
S2_1P,26,A2,23,24.348781971426536,20.689928627585125
S2_1P,26,A2,24,13.493277718763226,23.260368843175115
S2_1P,26,A2,25,82.636525267291,56.738426707358286
S2_1P,27,A2,0,2.6019702743292723,-0.8976442915062091
S2_1P,27,A2,1,-0.5712506746385666,0.5926948795401539
S2_1P,27,A2,2,3.8801048161242893,7.3974730121168495
S2_1P,27,A2,3,-3.5328612678811546,8.186043678842662
S2_1P,27,A2,4,-3.2534622606338424,-2.6869568510138477
S2_1P,27,A2,5,-0.11323472181705863,6.386483198654079
S2_1P,27,A2,6,-11.091382283731818,-3.34536600071404
S2_1P,27,A2,7,0.47677378568333817,4.3784580054402
S2_1P,27,A2,8,-3.880317238016218,7.011085432385992
S2_1P,27,A2,9,7.781782708755492,8.088433713597231
S2_1P,27,A2,10,10.997471197552969,14.100404032563329
S2_1P,27,A2,11,17.527112597288706,11.637938910981758
S2_1P,27,A2,12,4.5499262187576335,11.117483356816962
S2_1P,27,A2,13,10.100064268159835,12.429836903487075
S2_1P,27,A2,14,17.014758004604875,10.819952546825505
S2_1P,27,A2,15,-7.502942976185544,5.898443387226159
S2_1P,27,A2,16,3.0008068891886843,9.39541025809045
S2_1P,27,A2,17,13.415191746974957,33.241851431993084
S2_1P,27,A2,18,-0.043242689554165104,41.63680089562776
S2_1P,27,A2,19,31.48546046643378,45.71109026233745
S2_1P,27,A2,20,20.834559703074866,42.389471343872
S2_1P,27,A2,21,29.728338813836046,54.598243469568466
S2_1P,27,A2,22,67.5966338565211,74.4094797699569
S2_1P,27,A2,23,51.39783281276071,76.91781427527053
S2_1P,27,A2,24,41.10096957667105,85.3457264468643
S2_1P,27,A2,25,148.0974294949666,128.95556698625037
S2_1P,28,A2,0,2.1624705048243333,-0.47613020807996653
S2_1P,28,A2,1,-1.1952297080402194,1.6518986447382813
S2_1P,28,A2,2,3.1560459489120447,8.516230996321248
S2_1P,28,A2,3,-6.26873879490484,9.532655890601983
S2_1P,28,A2,4,-3.533455034019352,1.4225438471346354
S2_1P,28,A2,5,-0.5657653111811491,8.946058348863119
S2_1P,28,A2,6,-10.864459461891467,0.5235377592050647
S2_1P,28,A2,7,-0.5390644446914195,8.710024653616294
S2_1P,28,A2,8,-5.020211227578121,10.866674883780279
S2_1P,28,A2,9,6.09364190225841,12.78734939613907
S2_1P,28,A2,10,9.799238574420304,20.03568700560448
S2_1P,28,A2,11,15.872423463791927,17.808668566085245
S2_1P,28,A2,12,1.443110000148213,15.978520343942558
S2_1P,28,A2,13,6.852818807266267,18.068182708527143
S2_1P,28,A2,14,14.189982584252501,16.633041412854936
S2_1P,28,A2,15,-11.64423000998205,8.959506586339877
S2_1P,28,A2,16,0.8867460756652328,16.131077807279134
S2_1P,28,A2,17,9.636240915204041,33.75747544794479
S2_1P,28,A2,18,-2.9992454157189368,43.97024039642046
S2_1P,28,A2,19,22.62806935715642,52.6790831170095
S2_1P,28,A2,20,10.12304585556246,49.60465951473425
S2_1P,28,A2,21,16.086868847574273,60.61517460784053
S2_1P,28,A2,22,58.09517066203949,83.36402884455227
S2_1P,28,A2,23,42.65550011182546,86.67008044268357
S2_1P,28,A2,24,40.09679368160769,96.42119388722756
S2_1P,28,A2,25,121.97638597673411,146.0505341723447
S2_1P,29,A2,0,3.022499062023865,0.8996710535197394
S2_1P,29,A2,1,-0.48569104419683207,3.195514484361062
S2_1P,29,A2,2,4.700813137076318,10.018464656671128
S2_1P,29,A2,3,-2.840802501025316,12.294003389154195
S2_1P,29,A2,4,-2.0510599664687796,2.221148486837289
S2_1P,29,A2,5,1.3307333125713194,11.94674346651177
S2_1P,29,A2,6,-8.266883586511351,1.9287712902439296
S2_1P,29,A2,7,3.6779649221891133,12.18046817926518
S2_1P,29,A2,8,-1.4047616753191718,14.242764325556662
S2_1P,29,A2,9,10.103300165680123,16.570625436377853
S2_1P,29,A2,10,13.599636986586358,23.278663869484653
S2_1P,29,A2,11,19.391955951399858,21.871045330648663
S2_1P,29,A2,12,5.623932502993348,20.582984810243723
S2_1P,29,A2,13,13.095619036958091,25.973738374906837
S2_1P,29,A2,14,20.447917345274856,23.21667980543777
S2_1P,29,A2,15,-3.0604769738292865,15.620327940922719
S2_1P,29,A2,16,8.485085921129972,22.038329979320196
S2_1P,29,A2,17,15.068183725466927,36.538076266348966
S2_1P,29,A2,18,6.038293697606102,47.49236239277009
S2_1P,29,A2,19,23.87957121605742,50.26975457388099
S2_1P,29,A2,20,10.808588486229713,45.65694747692774
S2_1P,29,A2,21,16.51837276025215,59.25418738458711
S2_1P,29,A2,22,55.732034964538585,71.99052718023319
S2_1P,29,A2,23,38.43451690070313,69.80752326308888
S2_1P,29,A2,24,37.940415030200796,75.07396518311192
S2_1P,29,A2,25,105.21371676368754,128.95211743554452
S2_1P,30,A2,0,3.116496455614576,-0.38832718499654173
S2_1P,30,A2,1,0.14431534049122674,1.632763955588653
S2_1P,30,A2,2,4.459016053236761,7.353338646653924
S2_1P,30,A2,3,-4.90925813994104,9.536828327608678
S2_1P,30,A2,4,-3.207409509515628,-0.8221916852325999
S2_1P,30,A2,5,-0.16314475165314335,7.229291307255939
S2_1P,30,A2,6,-10.431357641039895,-1.9196830218372296
S2_1P,30,A2,7,-2.6263447559650204,5.135362644344971
S2_1P,30,A2,8,-8.571038964534843,5.8042601153573
S2_1P,30,A2,9,2.3840046574421794,5.244069864476682
S2_1P,30,A2,10,6.230317572198199,12.647379044968915
S2_1P,30,A2,11,10.061472321654797,10.995016219308079
S2_1P,30,A2,12,-4.001344502833144,11.285797399039643
S2_1P,30,A2,13,4.296273260042905,12.733047012430621
S2_1P,30,A2,14,7.723716429813261,8.011726034845507
S2_1P,30,A2,15,-14.87559286563285,-3.4065508601186583
S2_1P,30,A2,16,-2.6702078940164924,2.297307186960312
S2_1P,30,A2,17,7.391810974410788,17.77477402594359
S2_1P,30,A2,18,-0.05918410208940328,25.127086139766966
S2_1P,30,A2,19,8.623484156131582,29.122163360593703
S2_1P,30,A2,20,-2.113613548470413,25.279106040026114
S2_1P,30,A2,21,4.700126176944057,34.80007693170618
S2_1P,30,A2,22,45.457210962941645,49.248178438287425
S2_1P,30,A2,23,27.29651105622273,44.74981980071514
S2_1P,30,A2,24,31.004489056874384,45.87040792942615
S2_1P,30,A2,25,82.4429293494405,80.35784208877828
S2_1P,31,A2,0,3.1285714189007,0.5651112297071572
S2_1P,31,A2,1,-0.2859254121255429,2.1087979878539493
S2_1P,31,A2,2,5.068620861315558,9.056546654306207
S2_1P,31,A2,3,-2.5399901671934897,10.672303716754499
S2_1P,31,A2,4,-2.3254196245518535,0.5613986196187031
S2_1P,31,A2,5,-0.3362167167491128,8.950920978644305
S2_1P,31,A2,6,-11.04600102239409,-1.2611045542431145
S2_1P,31,A2,7,-0.16236078387246133,6.666236994789097
S2_1P,31,A2,8,-3.569121863521559,10.239989504517794
S2_1P,31,A2,9,8.216087828199901,11.40607594628981
S2_1P,31,A2,10,14.39906242811049,21.81648494131574
S2_1P,31,A2,11,22.309748878636327,19.029142250119108
S2_1P,31,A2,12,7.9298889284645515,16.556888718300865
S2_1P,31,A2,13,12.999619815508172,15.00370158997044
S2_1P,31,A2,14,19.69763153628469,12.452379678109676
S2_1P,31,A2,15,-1.4900850444945943,5.477105266849309
S2_1P,31,A2,16,10.500188887239434,8.199688492204999
S2_1P,31,A2,17,20.745652907041364,28.45175411040811
S2_1P,31,A2,18,9.90098383972293,34.12592659092823
S2_1P,31,A2,19,35.04470775343691,34.491227671952984
S2_1P,31,A2,20,22.735862140650966,27.522021152032792
S2_1P,31,A2,21,29.84836455663428,35.743332150101686
S2_1P,31,A2,22,66.9590938725658,46.750372288850116
S2_1P,31,A2,23,53.47617231926306,41.54837094512094
S2_1P,31,A2,24,77.83595996921993,51.32142372703155
S2_1P,31,A2,25,154.1993528214216,99.51310174220387
S2_1P,32,A2,0,2.3366086432081765,0.1564487333091068
S2_1P,32,A2,1,-1.3411413789320972,0.5784541964861156
S2_1P,32,A2,2,3.7459933268463392,7.7611596184768565
S2_1P,32,A2,3,-4.5597795699697725,9.866670667655088
S2_1P,32,A2,4,-2.6836892480873416,1.8010140382373065
S2_1P,32,A2,5,-0.3956673118752115,9.79498155719558
S2_1P,32,A2,6,-10.903101002763826,0.9807889101244982
S2_1P,32,A2,7,-0.6327848222213245,8.787152073861435
S2_1P,32,A2,8,-5.407358077492779,10.844383006007604
S2_1P,32,A2,9,7.123230215880647,12.76132660823058
S2_1P,32,A2,10,9.141519101888372,18.37485552925836
S2_1P,32,A2,11,13.91990395136502,16.052827321816608
S2_1P,32,A2,12,-0.7275248490512951,14.251444413139266
S2_1P,32,A2,13,6.544655578518722,15.444916541373292
S2_1P,32,A2,14,15.094924866350304,12.562721426619394
S2_1P,32,A2,15,-9.031762867899966,3.0264453519936048
S2_1P,32,A2,16,-1.079135793724049,7.103557203400202
S2_1P,32,A2,17,3.5236342503063858,17.582932604577174
S2_1P,32,A2,18,-7.4074716923818915,24.592392555564267
S2_1P,32,A2,19,14.83246770786799,26.797196880422376
S2_1P,32,A2,20,1.7926313737318678,21.53991176661963
S2_1P,32,A2,21,8.387901847656645,29.98882886967747
S2_1P,32,A2,22,44.60868168890376,45.84036388478849
S2_1P,32,A2,23,25.15802664362556,41.39637689161296
S2_1P,32,A2,24,26.676270035927544,42.950986429936805
S2_1P,32,A2,25,92.7454462041205,85.17416868487763
S2_1P,33,A2,0,3.220236414205741,-0.04863463578048499
S2_1P,33,A2,1,0.06441735894220502,2.191665322891249
S2_1P,33,A2,2,4.795981760092485,9.339769198932784
S2_1P,33,A2,3,-1.7178304262214132,11.534376887897327
S2_1P,33,A2,4,-0.47915686010706837,2.110576667980726
S2_1P,33,A2,5,0.9433445646348507,10.571280660939527
S2_1P,33,A2,6,-9.992626887094781,0.6223534789546186
S2_1P,33,A2,7,4.193984057413886,11.56265172104986
S2_1P,33,A2,8,0.24081591472007435,14.554714143692594
S2_1P,33,A2,9,12.629361036494405,16.212053794732363
S2_1P,33,A2,10,16.339118521600376,25.368187833047454
S2_1P,33,A2,11,24.01917803349719,23.385018426341972
S2_1P,33,A2,12,8.900729297831003,20.689474977302993
S2_1P,33,A2,13,14.83653481011107,23.720332125937325
S2_1P,33,A2,14,20.08436811096695,23.62812642841957
S2_1P,33,A2,15,-1.4090709065941205,21.17355775502723
S2_1P,33,A2,16,10.768560023493217,26.08705824734373
S2_1P,33,A2,17,20.649612227962493,53.41623413455755
S2_1P,33,A2,18,15.048167215356202,63.715679357937944
S2_1P,33,A2,19,51.95753005839835,71.65025104079534
S2_1P,33,A2,20,43.64599927373736,69.27054146436495
S2_1P,33,A2,21,55.522735103402425,87.71750390305012
S2_1P,33,A2,22,99.94847786274036,114.60919020619943
S2_1P,33,A2,23,83.92539909976136,117.22794834478567
S2_1P,33,A2,24,83.05224549923395,134.71840417498527
S2_1P,33,A2,25,171.27581941741266,186.83981280127492
S2_1P,34,A2,0,2.8029179447020076,0.27721490063674215
S2_1P,34,A2,1,-0.8075156575064125,1.4781672768936693
S2_1P,34,A2,2,2.8886658429379537,7.037257373964315
S2_1P,34,A2,3,-4.911796229644631,8.08877825095928
S2_1P,34,A2,4,-3.6457396104914768,0.3196485460467433
S2_1P,34,A2,5,0.6976422848000489,10.481687291949122
S2_1P,34,A2,6,-10.43144596147205,0.8644784375737944
S2_1P,34,A2,7,-0.20579721183431354,9.15513482960975
S2_1P,34,A2,8,-4.068643003792062,11.547267761007763
S2_1P,34,A2,9,9.200553404860113,14.922187119967457
S2_1P,34,A2,10,12.86519034720042,22.499299492799558
S2_1P,34,A2,11,18.94770746641452,20.677179854547735
S2_1P,34,A2,12,4.915437097520378,18.520753919630675
S2_1P,34,A2,13,11.831705524413511,21.99719607486837
S2_1P,34,A2,14,20.48745662710497,21.279427763015196
S2_1P,34,A2,15,-5.18887748339602,10.837043855106888
S2_1P,34,A2,16,3.211756580403165,11.785354277166483
S2_1P,34,A2,17,12.593555548418292,23.93962371535151
S2_1P,34,A2,18,2.562142801064156,34.10158058216899
S2_1P,34,A2,19,22.427183932521178,33.85300193590231
S2_1P,34,A2,20,6.927866532876237,28.06606259624558
S2_1P,34,A2,21,10.819677318441308,36.44904679826438
S2_1P,34,A2,22,50.80791387996713,47.89840195497837
S2_1P,34,A2,23,30.378039025154443,40.580020521402616
S2_1P,34,A2,24,28.614970211404696,39.326912383132274
S2_1P,34,A2,25,97.31973334649243,84.96962600721679
S2_1P,35,A2,0,3.7889537732001983,1.2782310411227993
S2_1P,35,A2,1,0.21588783129204503,2.853082066902606
S2_1P,35,A2,2,5.33178572139372,9.219193406959182
S2_1P,35,A2,3,-3.8509102003124362,11.529631664212815
S2_1P,35,A2,4,-2.757479756940673,2.634825247088873
S2_1P,35,A2,5,1.8046526864983785,10.947602078735624
S2_1P,35,A2,6,-6.6265830426796395,2.021460897423328
S2_1P,35,A2,7,4.2831486499523965,11.62226541623567
S2_1P,35,A2,8,-1.046966870460213,12.831031861582954
S2_1P,35,A2,9,9.975366860357182,13.507431829418124
S2_1P,35,A2,10,14.254502300531092,21.378853434404554
S2_1P,35,A2,11,19.653309115129893,19.73766058383857
S2_1P,35,A2,12,5.700881002274133,19.340167482393106
S2_1P,35,A2,13,12.342399828407377,21.058491888865824
S2_1P,35,A2,14,15.239601587486197,18.75725354681871
S2_1P,35,A2,15,-7.624679687587074,11.86669129162728
S2_1P,35,A2,16,4.270247631234255,19.758978380184523
S2_1P,35,A2,17,13.739359203813786,40.24884065393539
S2_1P,35,A2,18,6.2902628441409565,48.08447594020704
S2_1P,35,A2,19,20.225455747359966,50.76277844449976
S2_1P,35,A2,20,9.43548732305514,44.38234941089745
S2_1P,35,A2,21,13.69980684641984,56.098548662064964
S2_1P,35,A2,22,52.14927266586313,66.33865295676085
S2_1P,35,A2,23,36.44987607240989,64.315256261565
S2_1P,35,A2,24,36.04331337364651,66.61521893517703
S2_1P,35,A2,25,97.83221965556135,109.01278874301326
S2_1P,36,A2,0,2.4091071735157614,-0.37943124839655273
S2_1P,36,A2,1,-0.7935349588026535,2.524458749007829
S2_1P,36,A2,2,3.5958551410467323,8.963937648900409
S2_1P,36,A2,3,-4.535560286141451,11.115515288074727
S2_1P,36,A2,4,-4.07100439112317,1.3759087950600248
S2_1P,36,A2,5,-1.7452629692459272,12.076723072727459
S2_1P,36,A2,6,-11.968558470495077,1.8116487898699738
S2_1P,36,A2,7,-0.11456454886211354,11.262681676985295
S2_1P,36,A2,8,-6.274084971871514,12.529703149132597
S2_1P,36,A2,9,5.830916363431767,14.048202928382015
S2_1P,36,A2,10,9.612072335198521,21.548008101232256
S2_1P,36,A2,11,16.87133615229772,19.985348931883287
S2_1P,36,A2,12,2.5044532703455427,18.089088332111768
S2_1P,36,A2,13,9.05482404231176,20.2868076267779
S2_1P,36,A2,14,14.284445182242344,19.460523303900978
S2_1P,36,A2,15,-9.92903947394187,11.792806165959725
S2_1P,36,A2,16,3.287333640175838,17.57796591023091
S2_1P,36,A2,17,11.874796352848595,35.635512462303296
S2_1P,36,A2,18,0.35889188145854645,45.33777744257631
S2_1P,36,A2,19,17.726825028631303,50.790625549608635
S2_1P,36,A2,20,6.080110920598961,49.28604072335435
S2_1P,36,A2,21,15.522232634004881,63.306012099124075
S2_1P,36,A2,22,58.6868718405476,85.6719286717393
S2_1P,36,A2,23,38.59671162978701,88.98255366696102
S2_1P,36,A2,24,27.978263558572834,99.19146110372934
S2_1P,36,A2,25,107.61537501341513,141.89973949042502
S2_1P,37,A2,0,3.0456205037104054,0.9441146889978784
S2_1P,37,A2,1,-0.41458616776521917,2.042577014803658
S2_1P,37,A2,2,5.397124999418489,9.371337162660662
S2_1P,37,A2,3,-1.3403386136730762,12.046737213001713
S2_1P,37,A2,4,3.2817915916007205,5.175581003904455
S2_1P,37,A2,5,4.0269591459174165,14.650787669276752
S2_1P,37,A2,6,-5.830076201430781,4.411616350019778
S2_1P,37,A2,7,5.236304851250385,13.17872996228322
S2_1P,37,A2,8,0.177413694680856,15.917356028005845
S2_1P,37,A2,9,14.05910087934742,19.492689376769658
S2_1P,37,A2,10,18.811015221838588,28.953982248228634
S2_1P,37,A2,11,26.386707902809896,26.7317592075269
S2_1P,37,A2,12,12.05481987205594,22.6464162184679
S2_1P,37,A2,13,17.158257897934142,24.703426207808008
S2_1P,37,A2,14,22.51706209198622,22.335726520168166
S2_1P,37,A2,15,-1.1074474004444215,11.059906968107185
S2_1P,37,A2,16,11.671688955885434,16.475041237604035
S2_1P,37,A2,17,20.50308136508949,28.18209224748882
S2_1P,37,A2,18,5.895940264972985,40.66399111438176
S2_1P,37,A2,19,31.921811134334718,41.74451412548554
S2_1P,37,A2,20,18.262833448723956,37.777529339168545
S2_1P,37,A2,21,30.02916591483757,52.69310333473747
S2_1P,37,A2,22,75.2173444302193,74.96156122223418
S2_1P,37,A2,23,67.56360735699707,77.02240558314756
S2_1P,37,A2,24,78.97778345415685,81.50328190263855
S2_1P,37,A2,25,151.6186772739914,132.15555769808435
S2_1P,38,A2,0,2.510487995796602,0.18900413462771537
S2_1P,38,A2,1,-0.955977906754352,0.6219432971606447
S2_1P,38,A2,2,3.0967926896564824,6.728614036078868
S2_1P,38,A2,3,-5.5619602965450206,7.6270383541158155
S2_1P,38,A2,4,-5.558260418667375,-2.336086355412462
S2_1P,38,A2,5,-1.941716449152023,8.039643863677
S2_1P,38,A2,6,-13.472317767160991,-2.1159083383844273
S2_1P,38,A2,7,-3.7234716591507864,5.1744410099952685
S2_1P,38,A2,8,-8.296965990069362,7.647411452978265
S2_1P,38,A2,9,4.0627030795256,9.369755364278326
S2_1P,38,A2,10,6.793903068867946,15.308841243134527
S2_1P,38,A2,11,12.629871909562306,12.739824402910564
