layer,condition,contrast,est,lo,hi,p_exact
18,user_next,harm_minus_neutral,0.42358087249800414,-0.006192250002735544,0.8533539949987439,0.011217948717948718
18,user_next,suffer_minus_neutral,0.28497453584448085,-0.3462270125778073,0.916176084266769,0.30952380952380953
18,user_next,harm_minus_suffer,0.1386063366535233,-0.4549901890654079,0.7322028623724545,0.4468864468864469
18,moderator_next,harm_minus_neutral,0.5374523970410569,0.3984980859851749,0.6764067080969388,0.00022893772893772894
18,moderator_next,suffer_minus_neutral,0.20381056843926282,0.042940516669768336,0.3646806202087573,0.015873015873015872
18,moderator_next,harm_minus_suffer,0.3336418286017941,0.15481805108746063,0.5124656061161276,0.0011446886446886447
19,assistant_next,harm_minus_neutral,0.9066805342291855,0.4143058447112533,1.3990552237471177,0.0011446886446886447
19,assistant_next,suffer_minus_neutral,-0.3710506793282651,-1.0429776901787933,0.30087633152226323,0.23809523809523808
19,assistant_next,harm_minus_suffer,1.2777312135574506,0.6347150416743529,1.9207473854405483,0.00022893772893772894
19,user_next,harm_minus_neutral,0.24373894249805228,-0.2177745799288779,0.7052524649249825,0.1813186813186813
19,user_next,suffer_minus_neutral,0.034119340008703425,-0.8015949320650253,0.8698336120824322,0.9285714285714286
19,user_next,harm_minus_suffer,0.20961960248934886,-0.6127054239820982,1.0319446289607959,0.39606227106227104
19,moderator_next,harm_minus_neutral,0.43145239467141294,0.19156846009903447,0.6713363292437914,0.0004578754578754579
19,moderator_next,suffer_minus_neutral,-0.11924059153210864,-0.4128872809329077,0.17440609786869044,0.35714285714285715
19,moderator_next,harm_minus_suffer,0.5506929862035216,0.2964610742734698,0.8049248981335734,0.0004578754578754579
20,assistant_next,harm_minus_neutral,0.7183146940348444,0.25240717754766046,1.1842222105220284,0.005952380952380952
20,assistant_next,suffer_minus_neutral,-0.31501499598971583,-0.9854134106949088,0.3553834187154772,0.3333333333333333
20,assistant_next,harm_minus_suffer,1.0333296900245603,0.38407273400254904,1.6825866460465715,0.0004578754578754579
20,user_next,harm_minus_neutral,0.1698348253072519,-0.2921742662804939,0.6318439168949977,0.35393772893772896
20,user_next,suffer_minus_neutral,0.12040215445088309,-0.7343709003221147,0.9751752092238809,0.753968253968254
20,user_next,harm_minus_suffer,0.04943267085636882,-0.7937129318956094,0.8925782736083471,0.8500457875457875
20,moderator_next,harm_minus_neutral,0.19250257198107124,-0.13519079243949866,0.5201959364016411,0.1092032967032967
20,moderator_next,suffer_minus_neutral,-0.1909532713066293,-0.5549992931624119,0.17309275054915335,0.2619047619047619
20,moderator_next,harm_minus_suffer,0.38345584328770055,0.10849115633562267,0.6584205302397784,0.0027472527472527475
21,assistant_next,harm_minus_neutral,0.46254233052331745,-0.10835113839815907,1.033435799444794,0.10668498168498168
21,assistant_next,suffer_minus_neutral,-0.40785027392905665,-1.1866842032016651,0.37098365534355177,0.2777777777777778
21,assistant_next,harm_minus_suffer,0.8703926044523741,0.13720381006508098,1.6035813988396672,0.005494505494505495
21,user_next,harm_minus_neutral,0.21751282470016975,-0.24481838144398044,0.6798440308443199,0.2506868131868132
21,user_next,suffer_minus_neutral,0.2802431612337646,-0.7640940422098061,1.3245803646773353,0.5238095238095238
21,user_next,harm_minus_suffer,-0.06273033653359483,-1.1087572808257034,0.9832966077585136,0.8303571428571429
21,moderator_next,harm_minus_neutral,0.311968103163034,-0.02448436851034136,0.6484205748364094,0.048534798534798536
21,moderator_next,suffer_minus_neutral,-0.21180429063372408,-0.6363167965061708,0.21270821523872263,0.2777777777777778
21,moderator_next,harm_minus_suffer,0.5237723937967581,0.14419181925219032,0.903352968341326,0.003663003663003663
22,assistant_next,harm_minus_neutral,0.3100739151148293,-0.29573976466705854,0.9158875948967171,0.28525641025641024
22,assistant_next,suffer_minus_neutral,-0.04676588026152173,-0.9064376678060965,0.812905907283053,0.9126984126984127
22,assistant_next,harm_minus_suffer,0.356839795376351,-0.4566517966170368,1.170331387369739,0.27129120879120877
22,user_next,harm_minus_neutral,0.0703511038254947,-0.4748436809944724,0.6155458886454618,0.7291666666666666
22,user_next,suffer_minus_neutral,0.46679585838105664,-0.6488598513026819,1.582451568064795,0.373015873015873
22,user_next,harm_minus_suffer,-0.39644475455556194,-1.508868679644662,0.7159791705335382,0.22115384615384615
22,moderator_next,harm_minus_neutral,0.056168015207899435,-0.2502192331177962,0.3625552635335951,0.6611721611721612
22,moderator_next,suffer_minus_neutral,-0.15451740318607654,-0.527402089521424,0.21836728314927095,0.3492063492063492
22,moderator_next,harm_minus_suffer,0.21068541839397598,-0.11232383900009024,0.5336946757880422,0.12293956043956043
23,assistant_next,harm_minus_neutral,0.05539041221155745,-0.662830424129396,0.773611248552511,0.8461538461538461
23,assistant_next,suffer_minus_neutral,-0.3086831813224108,-1.3336650181458092,0.7162986555009875,0.5238095238095238
23,assistant_next,harm_minus_suffer,0.36407359353396823,-0.5911063932425709,1.3192535803105072,0.2790750915750916
